steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss
3000322	9694	38640.83085560799	663.0	545.0	236.77462326487233	1185.0	450.0	5.880974987021248	0.7582904003587518
3100618	9896	40029.28559565544	786.0	585.0	362.84983119742526	1555.0	490.0	5.838010944155894	0.7143517193216098
3200220	10125	41406.48840427399	684.5	600.0	218.63782838292187	1175.0	545.0	5.759286685009799	0.7173618641313276
3300337	10347	42779.0312333107	584.0	572.5	52.53570214625479	720.0	530.0	5.566631481059588	0.7074017712286158
3400135	10598	44164.06055903435	721.5	600.0	263.2283546023617	1330.0	525.0	5.621584271711633	0.658892239481241
3500418	10833	45571.75038385391	756.5	747.5	188.54781297532406	1040.0	540.0	5.315287738455757	0.7432181977247767
3600117	11070	46975.24709534645	696.0	587.5	251.25020729676356	1375.0	545.0	5.463471000234217	0.758227539690698
3700044	11313	48404.64803934097	625.0	585.0	182.25440095280734	1065.0	415.0	6.34006770752845	0.7469247013377581
3801176	11539	49837.11853027344	793.5	725.0	255.62613759594737	1150.0	540.0	6.075779123651444	0.6795476737928424
3900509	11748	51250.229457616806	622.5	570.0	268.80651860482186	1200.0	280.0	7.20966590098993	0.737702824281973
4000050	11975	52663.20447731018	665.0	600.0	156.52475842498527	1090.0	570.0	5.914910338514155	0.6487339514636601
4100173	12215	54061.64846038818	577.5	585.0	38.9622324252032	635.0	505.0	5.362852504835699	0.6359529183229226
4200450	12445	55470.91269111633	375.5	340.0	167.75395342253157	710.0	155.0	6.654001065857545	0.7241320167430043
4300143	12662	56880.77588438988	743.5	587.5	354.2837061515029	1545.0	495.0	5.753770729939251	0.6448336138631738
4400576	12905	58296.77039718628	659.5	600.0	185.58391333542056	1015.0	525.0	5.132842620092393	0.5854183541791922
4500158	13118	59712.683591365814	688.0	587.5	236.9388106663828	1175.0	480.0	5.797981312470961	0.7397590537458855
4600069	13324	61139.97480773926	733.0	600.0	262.0029686006545	1205.0	540.0	5.278900979616038	0.8168116602589256
4700363	13513	62592.35749197006	902.5	802.5	328.28891408500397	1430.0	515.0	5.231058386795293	0.6265431333803029
4800398	13695	64038.90894341469	835.5	607.5	311.2648925486672	1230.0	575.0	5.149238171175415	0.6957810748819236
4900194	13881	65480.61739420891	868.0	800.0	320.53080975157445	1375.0	500.0	5.880145636454076	0.7696109058872098
5000140	14105	66920.24546909332	482.5	550.0	180.31222920256963	730.0	230.0	6.673630614264959	0.6978942659646826
5100883	14306	68360.01228260994	556.0	417.5	320.45800556911246	1400.0	365.0	6.824854611820678	0.6847958181038292
5200311	14510	69794.99354720116	794.0	685.0	292.2784060902664	1335.0	570.0	5.920681034780648	0.7161252943567413
5300374	14706	71239.62541794777	597.5	517.5	268.52736256188945	1215.0	380.0	6.49566227006836	0.8093010156909465
5400047	14901	72690.18441033363	808.0	602.5	300.20548518195557	1360.0	600.0	5.76630655764662	0.8416939856945231
5500611	15106	74156.98914670944	759.0	600.0	289.8927004561822	1380.0	570.0	6.189829825684463	0.7518774884097741
5600154	15321	75623.76645588875	881.5	705.0	338.3624782192415	1460.0	575.0	5.894413940582653	0.7084651552126071
5700483	15555	77126.2266254425	930.0	980.0	278.178599704099	1265.0	570.0	5.937910233056321	0.7148864225911566
5800430	15769	78612.15037560463	997.0	1130.0	338.0680404888933	1460.0	545.0	6.087952233410919	0.6944988102936446
5900371	15980	80092.4019253254	847.5	690.0	307.2480901305798	1385.0	575.0	5.042167558943303	0.7944309888324512
6000126	16185	81570.42534065247	927.5	885.0	321.3707619972089	1375.0	545.0	7.028204315216204	0.7660657020980272
6100253	16391	83045.65715050697	786.0	587.5	319.937493895292	1370.0	515.0	5.552457289181823	0.7045940555966661
6200458	16606	84534.88407731056	880.5	760.0	418.65824036106375	1840.0	550.0	4.811658487441492	0.8151098748620069
6300300	16809	86019.25828790665	873.0	587.5	409.1739646328116	1435.0	545.0	6.2044959550775	0.7176578025385948
6400966	17015	87510.05514860153	834.5	672.5	345.9242852288794	1345.0	465.0	6.038877754062196	0.8446590989105662
6500746	17225	88985.7203810215	715.0	692.5	200.48552178260763	1175.0	440.0	6.370164668729523	0.8172037895128371
6600021	17414	90472.4341199398	978.0	972.5	269.23967018253455	1295.0	570.0	6.366586863330554	0.7612710779975356
6700275	17620	91955.44390630722	685.0	600.0	186.4731139393082	1120.0	550.0	5.310531812080045	0.9791149489568305
6800484	17816	93455.42694997787	851.5	600.0	459.3476654754847	1830.0	540.0	5.140383510699469	0.8921646446010205
