steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss
1900402	8279	23502.65009713173	634.0	592.5	110.47372739454592	800.0	485.0	3.0392349855557197	0.6463923447537819
2000110	8462	24821.546746492386	778.5	677.5	387.714456784887	1575.0	225.0	3.0542261461320614	0.6181732655565013
2100019	8632	26130.895506620407	570.5	575.0	34.19307922177625	600.0	495.0	2.9707954929013187	0.5964945121602374
2200242	8826	27457.93159532547	735.5	600.0	270.92895747778607	1370.0	515.0	3.149235067967673	0.6302542110328714
2300766	9023	28786.542702436447	599.0	545.0	200.26094088574646	1160.0	450.0	3.414117472256861	0.6517351127878862
2400305	9228	30124.984897375107	547.0	487.5	128.0234353546256	805.0	445.0	3.4236697382436407	0.5473504171704234
2500432	9423	31450.6943731308	518.0	515.0	170.11760637864617	875.0	285.0	3.5676835973910075	0.6451238135200122
2600237	9629	32783.80983352661	836.5	757.5	300.1022973735604	1430.0	530.0	3.385773915834039	0.6495545502552287
2700560	9833	34136.805514097214	579.5	577.5	113.95540063258667	810.0	370.0	3.2195132816392817	0.5923447865986375
2800299	10036	35474.47222805023	740.5	590.0	323.4660380592958	1375.0	525.0	3.4585087855082137	0.6073427413249409
2900840	10240	36835.663194179535	645.5	565.0	181.29855671424045	965.0	360.0	3.6445821471249427	0.5788851053355603
3000430	10433	38170.49897456169	570.5	570.0	222.71618710816688	1130.0	320.0	3.644799671062343	0.6647240943961916
3100527	10635	39525.57501554489	823.0	605.0	362.7610171387708	1535.0	570.0	4.283787413598074	0.6230545405612165
3200617	10830	40879.13446545601	807.0	687.5	337.10532478737264	1600.0	545.0	3.5549164676734617	0.6054499623682695
3300526	11037	42239.1183423996	882.5	777.5	368.1881312590073	1630.0	545.0	3.697659129680006	0.5751550122058304
3400989	11229	43616.96597003937	725.0	627.5	226.4827685375743	1270.0	525.0	3.42107781182279	0.6905490268486177
3500341	11421	45015.37778520584	905.5	905.0	289.6017380242506	1410.0	545.0	3.997084988118757	0.6209381227107937
3600572	11633	46400.557574272156	670.0	640.0	146.4961129556382	980.0	480.0	4.4832307245924286	0.6442548181707011
3700080	11853	47774.99068760872	639.0	572.5	204.3390428783605	1100.0	460.0	4.061567223837655	0.6695537441451856
3800465	12067	49169.382314920425	823.5	590.0	398.1488415153308	1575.0	555.0	3.4805939223622917	0.61559655099165
3900831	12261	50584.460487127304	707.0	560.0	304.65098427909635	1325.0	485.0	3.312562883567808	0.6335746073222986
4000057	12467	51964.77297210693	682.5	600.0	303.79314965577777	1545.0	545.0	3.4185464731092083	0.5702494885415168
4100080	12681	53408.75115466118	799.5	670.0	270.3233660308006	1205.0	550.0	3.791209440472506	0.6689152434056032
4200198	12876	54829.3817551136	620.5	600.0	84.96567934564324	800.0	540.0	3.3728756040689634	0.6429359617697981
4300115	13075	56237.08019709587	578.0	570.0	71.92588778272628	770.0	515.0	4.026897414794709	0.5783348843313699
4400626	13269	57700.52438163757	757.5	587.5	371.20112847050694	1540.0	570.0	3.4809470243963263	0.6276545948720735
4500123	13473	59136.68218970299	824.5	602.5	350.5032096857317	1545.0	575.0	4.200112378045808	0.7273702685819315
4600193	13675	60551.757784843445	819.5	600.0	344.4919770070447	1430.0	570.0	3.460753125408944	0.6046871904872266
4700308	13870	61992.95589923859	781.5	600.0	324.21743389960454	1320.0	565.0	3.811542602591643	0.6527127902327984
4800197	14075	63435.98122859001	753.5	687.5	271.19130189263484	1200.0	365.0	4.030171808240119	0.7219416361396044
4900608	14293	64868.11425471306	847.0	690.0	311.5659373765581	1385.0	545.0	3.617688504582339	0.6245483403098304
5000643	14495	66314.06968617439	835.5	700.0	313.7891188539066	1405.0	515.0	3.593795977692439	0.6626703731960858
