steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss
2600038	28446	33641.84168672562	129.8	98.5	86.04494949346727	306.0	52.0	1.7000049765014635	0.3632796885092659
2700493	28797	35048.77467775345	173.2	155.0	53.81614792771569	245.0	99.0	3.084172788654796	0.33571999661695395
2800100	29129	36440.25093650818	147.5	95.0	86.46675661778924	324.0	86.0	2.832154239686932	0.43681598072674377
2900559	29457	37854.921689748764	144.0	141.0	53.17476427362472	260.0	80.0	2.7445778322419825	0.35823473549590473
3000431	29776	39295.95601058006	224.4	229.0	59.39547307852865	299.0	144.0	3.1586440554653796	0.4383737204044847
3100011	30101	40713.20828485489	223.5	230.5	42.40872551728005	284.0	152.0	3.006313237939701	0.43854839968552767
3201051	30427	42160.25704073906	245.5	249.0	67.05760376140965	346.0	119.0	3.138746638598616	0.6149809627872496
3300963	30741	43586.99205470085	207.0	227.0	67.598487820036	270.0	79.0	3.7762535723139186	0.6097499194544291
3400329	31059	45013.28429579735	225.8	236.0	83.1060901632499	334.0	68.0	4.3696342146944405	0.592186735049038
3500277	31379	46457.0360724926	243.8	232.0	90.71297836828226	385.0	53.0	4.429724760905618	0.7168684004771188
3600214	31697	47910.587015390396	279.3	276.0	95.5464401336974	384.0	72.0	3.9640929939681997	0.6397003912688847
3700121	32007	49366.203448057175	255.8	246.0	68.20361671739508	348.0	161.0	3.2499358339603823	0.5761303740805009
3800617	32312	50854.28655862808	350.0	363.0	49.92883824894075	421.0	260.0	4.030606837870945	0.7301063792772148
3900441	32613	52321.35123348236	262.2	258.0	106.21864243154306	402.0	91.0	4.562950465466775	0.9051543895901669
4000041	32907	53784.11398267746	303.7	327.5	64.50503856289058	381.0	187.0	3.0117263410175	0.6944810547449842
4100034	33200	55264.99503326416	353.6	353.5	47.8845834620427	423.0	256.0	4.223242468632109	0.8755323043586417
4200058	33500	56768.922107458115	349.2	357.5	54.629662272432185	410.0	238.0	4.826132135498116	0.9258593448419614
