steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss
2000258	23919	22534.92337369919	82.3	56.0	59.440072528742945	236.0	44.0	1.4936144156700135	0.2752451567373641
2100161	24305	23717.331424713135	71.3	73.5	18.39112104612803	100.0	43.0	1.6674036630841622	0.3051556654009084
2200110	24688	24889.329470396042	106.7	83.0	81.79112964673425	277.0	31.0	2.2825220134118323	0.3111117401322587
2300424	25076	26071.219170331955	83.3	83.5	33.25674534753981	163.0	46.0	2.330613537464294	0.31511402812694717
2400243	25447	27252.929033041	107.6	110.5	43.07925512613028	207.0	52.0	2.5136568083391833	0.2719786617760517
2500605	25832	28440.878771543503	99.5	82.5	67.6350500849966	285.0	49.0	2.48481145007652	0.29876055280355757
2600131	26194	29614.406681776047	90.3	88.0	19.579183957571992	129.0	64.0	2.57411338999686	0.2773991875314307
2700114	26552	30799.058264493942	110.7	115.0	44.55969778473219	203.0	53.0	4.3045720268086	0.26511082815862397
2800011	26901	31979.994704008102	99.4	96.5	23.917450625943488	152.0	67.0	2.494909201885552	0.3243322301280472
2900281	27243	33163.70197510719	87.3	87.5	21.909155873997314	132.0	55.0	3.363706359497289	0.3204716182352023
3000271	27586	34353.125930547714	138.6	126.5	65.54421747526203	270.0	59.0	2.7118110562517734	0.9997272994513761
3100161	27930	35546.442695617676	149.6	115.5	79.55040330926467	318.0	70.0	3.906098341980472	0.5281912803217079
3200493	28273	36744.33776092529	167.7	167.5	57.28689980169017	239.0	74.0	4.468559157580945	0.4690731134543711
3300049	28629	37928.96255850792	178.8	168.5	55.75302682366223	285.0	87.0	4.233075941651271	0.554112274609244
3400326	28966	39120.858246803284	193.5	195.0	33.507047351597876	248.0	125.0	4.047897018303161	1.1403093416289956
3500153	29302	40316.36410903931	232.0	227.5	53.547486713508164	306.0	167.0	10.27458554262385	0.7451791040101419
3600002	29636	41519.83928823471	236.6	243.0	66.9032468901506	353.0	158.0	5.036964275901165	0.5695874958085335
3700020	29957	42720.08010673523	212.0	198.0	64.74565622495459	312.0	123.0	4.550546311326434	0.6052660418397942
3800015	30296	43919.60619831085	242.4	263.0	46.89278551476051	291.0	149.0	5.658605503041203	0.6240411663211375
3900218	30634	45122.52841877937	167.0	157.5	62.70566162636353	264.0	86.0	4.358176104986979	1.661036846106083
4000401	30966	46321.81557703018	228.8	219.0	54.48302487931448	309.0	165.0	6.637831892593966	0.7759296722044976
4100244	31287	47519.33351612091	222.7	213.5	77.32478401018798	371.0	117.0	8.125227827188382	0.7067126947998666
4200632	31601	48729.15690970421	291.7	278.5	96.39046748627284	431.0	134.0	7.74925025483403	0.8194457081715213
4300097	31925	49931.92632198334	248.1	241.5	71.16873533293176	348.0	118.0	6.5630163137141775	1.0757612566780579
4400504	32248	51128.815732717514	224.6	280.0	137.38526526200366	360.0	23.0	5.6412912892242195	0.6485147197968163
4500685	32563	52334.960320711136	241.9	236.5	126.65916644461404	429.0	88.0	7.525396332554846	1.098066901867849
4600369	32866	53545.89831709862	245.4	286.0	140.11915564182428	395.0	21.0	6.108202087517645	0.758343774639791
4700255	33171	54759.931822776794	339.6	345.5	80.078017513478	415.0	138.0	7.068739762378685	0.8073596681741799
4800241	33474	55976.58580684662	276.4	305.0	142.94769828312886	430.0	46.0	6.079772718868244	1.0551849654029788
4900323	33778	57215.013670921326	342.0	345.5	70.1490476691515	428.0	238.0	9.395484567016876	0.6009925553935743
