steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss
3300067	32626	42521.6644859314	132.9	132.5	44.791988370937744	204.0	78.0	13.690425926613537	0.8619534999072365
3400350	32973	43950.204594135284	130.9	114.5	62.87633365053447	250.0	49.0	2.658121059792141	0.44378826679476135
3500231	33338	45370.168629169464	160.3	158.5	65.97145847511129	272.0	52.0	3.491060529243307	0.7110538311803805
3600401	33687	46819.46389436722	143.5	137.0	58.68796961710107	282.0	79.0	2.327706044617907	0.4635939296050971
3700084	34039	48247.43612194061	150.7	145.0	38.92171630336976	210.0	105.0	10.456261576899296	0.7326312422522302
3800110	34393	49688.276436805725	181.8	188.5	42.30786635550835	243.0	127.0	4.793420028128434	0.6904264833204528
3900330	34742	51117.33052396774	183.6	198.0	81.64312585882537	281.0	4.0	6.275032082674834	0.8647692892591773
4000639	35073	52550.116597652435	188.8	214.0	82.69327528752129	289.0	64.0	4.885756723674482	0.5347332057226929
4100046	35397	53992.03299450874	232.9	236.0	43.00503846450243	311.0	169.0	5.462351943355858	0.9888797069465125
4200144	35743	55451.119791030884	212.2	211.0	84.07906332071552	332.0	48.0	4.362076310163781	0.8472095402158949
4300106	36092	56911.92551231384	215.6	199.0	60.59922991809934	360.0	141.0	6.6525079685684725	0.8145915581590258
4400074	36416	58373.70358800888	205.8	198.0	77.3847530202171	309.0	86.0	4.52415872050012	0.6284597202514238
4500323	36757	59849.29402971268	197.9	215.0	92.45473366884887	321.0	39.0	4.481019666895982	0.9241540539105464
4600018	37097	61338.79928636551	226.5	225.5	91.85888936600287	393.0	59.0	4.859928769263148	0.8044938675156976
4700020	37436	62805.16891956329	195.1	193.0	49.4648023008954	296.0	97.0	4.748923482941576	0.8308484876322126
4800091	37788	64295.21448326111	284.6	302.5	48.286644116152864	350.0	192.0	4.019671761310592	0.9400339358359119
4900069	38124	65782.62342834473	259.3	282.0	87.60396997599798	378.0	119.0	4.208988244699742	1.0221408397523999
5000993	38487	67300.13182377815	236.2	248.0	104.04678434883672	374.0	92.0	4.099417880127723	0.8716436776456848
5100480	38853	68773.11296844482	273.2	300.0	75.05227807631455	364.0	150.0	5.4092168569770775	1.040765507128293
5200503	39186	70274.47179079056	293.8	334.0	103.40406181577201	382.0	87.0	5.040688511565939	0.9154656818586795
5300068	39504	71764.93402719498	285.1	299.5	108.29840462557353	406.0	55.0	4.699300237179	0.9442936218737445
5400065	39847	73257.42531967163	179.3	180.5	93.11408772754707	310.0	55.0	4.7183798547348825	1.0668846008505584
5500047	40188	74759.28102946281	311.5	315.5	62.05776878575853	393.0	202.0	4.809357650150902	0.9069099057256261
5600717	40506	76274.40588235855	202.3	202.0	120.9389653227335	370.0	46.0	5.912053150904606	1.1153443004822445
5700109	40848	77757.39711046219	238.2	236.5	132.3251886662383	428.0	51.0	4.322770906118581	0.9660145705869342
5800283	41191	79228.58626008034	266.1	309.5	123.92869813817227	427.0	107.0	5.357162144335039	0.9167486785098139
