steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss
2703259	1348	36691.257388830185	-3.1	-4.5	9.30292666016692	10.0	-18.0	0.3024223366253984	0.09592555454326873
2802375	1373	38220.5321085453	0.5	2.0	9.571369343574153	14.0	-19.0	0.25631168160842466	0.0890282475350569
2903288	1396	39754.52099084854	6.7	6.5	4.4484703987875305	12.0	-3.0	0.38458398169753255	0.10822623369385623
3002369	1420	41273.599959135056	0.1	-2.0	6.26187760269323	8.0	-9.0	0.34226708523684257	0.09731520882674549
3104432	1443	42839.0777592659	5.7	5.0	4.347413023856832	11.0	-1.0	0.4143399689624272	0.09216507146120974
3202211	1466	44353.24419379234	7.6	7.5	3.272783388968954	12.0	3.0	0.4713630909494936	0.12007481732097565
3301524	1488	45844.693207740784	-0.2	5.5	12.281874630708637	11.0	-21.0	0.45852655276110493	0.09718470695058631
3400909	1514	47393.65923333168	3.5	2.5	5.359311730271176	11.0	-4.0	0.5585486631057495	0.09446277623931483
3500413	1540	48903.95305848122	10.0	14.5	7.84573486395988	19.0	-3.0	0.745689418285835	0.09282362576285268
3600398	1568	50450.58672428131	6.9	10.5	6.822348894951389	12.0	-9.0	0.6919937792004633	0.1185450407759615
3703803	1594	51997.74916267395	12.8	16.0	7.5099933422074345	19.0	-5.0	0.765525713170625	0.08763403589079759
3801271	1617	53504.210196495056	1.4	7.5	11.56815552377397	12.0	-19.0	0.6418710401125408	0.0848975855348308
3902054	1652	55110.458104133606	4.5	3.5	5.50252467307306	14.0	-5.0	0.6708842916801302	0.09080681928337628
4003236	1681	56629.90812563896	9.2	10.0	6.268084945889684	17.0	-3.0	0.6838822463467613	0.08135468487939197
4103420	1711	58122.72392344475	14.3	14.0	1.7029386365926402	17.0	12.0	0.6129360005236965	0.11217470348097902
4201311	1744	59587.558886766434	11.6	13.0	6.397916327472041	19.0	-4.0	0.8220174515068319	0.10120376780591298
4302140	1778	61099.395745277405	15.0	15.5	2.211083193570267	17.0	10.0	0.7615519001857386	0.08744193248116873
4400228	1812	62548.850967884064	17.9	17.5	2.0789954839350235	21.0	15.0	0.7889098825810605	0.12756394382560868
4500563	1848	64050.526794433594	14.5	14.5	3.6590830666833583	21.0	7.0	0.7212720835166866	0.09829625696413927
