steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss
3300720	1729	44232.4977312088	1.0	4.0	10.780641085864152	15.0	-20.0	0.441645120814167	0.1467457424158981
3403302	1761	45763.05428147316	4.4	3.5	6.432556084308771	13.0	-4.0	0.5374997821667645	0.11964113425346683
3500203	1791	47236.64347696304	6.1	6.0	4.433458644845529	13.0	-2.0	0.5275253244818774	0.1427952407453621
3602056	1823	48747.73279953003	7.9	8.5	4.458450154232722	16.0	1.0	0.6299793552946436	0.13059716952338032
3703097	1855	50255.87605690956	4.1	5.0	5.665686189686118	14.0	-4.0	0.5002653093084155	0.12478467723412279
3801302	1887	51707.247821331024	7.9	8.0	3.725288952252936	14.0	3.0	0.6335958785364404	0.12577938844756734
3900170	1920	53173.978351831436	11.7	11.5	2.2135943621178655	15.0	9.0	0.7137769773016195	0.12320980557645889
4002304	1954	54700.084191799164	10.3	10.5	2.057506581601462	13.0	7.0	0.7727540762670255	0.11877876258635241
4101581	1988	56165.258259534836	14.7	14.5	2.0027758514399734	18.0	12.0	0.8134983333665899	0.12552872594375275
4201163	2022	57642.91292262077	12.4	13.0	3.062315754094894	15.0	6.0	0.629826109886889	0.1173161391952746
4302531	2057	59151.67712807655	15.6	16.0	2.988868236194653	21.0	11.0	0.857368469157934	0.09554724046903805
4402150	2092	60657.06088066101	11.9	13.0	4.067486256208427	16.0	4.0	0.7245207177044483	0.10942832283733256
4501633	2128	62132.963547706604	11.2	11.5	4.157990967870047	18.0	3.0	0.8144484147091142	0.1021737743222382
4600290	2164	63588.588753700256	16.8	17.0	2.250925735484551	20.0	13.0	0.8799118254508832	0.10430110883194732
4700858	2202	65101.94932079315	14.1	14.5	3.5418137224371984	19.0	9.0	0.926618580351419	0.10057002301483602
4802507	2239	66649.68555831909	15.3	16.0	2.5407785333546005	20.0	12.0	0.9113564125256058	0.1081920591714709
4900004	2276	68137.43687152863	14.3	15.5	3.093002855909879	17.0	9.0	1.0365305130771383	0.12096526970242735
5000824	2314	69695.06710863113	14.9	15.0	2.923088169119167	19.0	9.0	1.0625408225355488	0.11570028250642944
5100026	2353	71204.72938084602	16.5	17.5	2.6352313834736494	19.0	12.0	0.9974030025351384	0.0968178579269581
5200699	2393	72742.27780485153	15.8	15.0	1.8737959096740262	19.0	14.0	1.0835103468389866	0.09906245592997018
5301824	2435	74272.5059928894	17.4	17.5	2.3664319132398464	21.0	14.0	1.0905220417877393	0.09808914889633015
5402012	2476	75812.97355723381	17.1	17.5	2.4244128727957572	20.0	14.0	1.1778396311177592	0.10239864292214668
5501445	2518	77335.12817597389	15.0	15.0	1.7638342073763937	17.0	12.0	1.2209948469948941	0.1127209991292454
5600220	2559	78816.69432902336	18.4	18.0	2.0110804171997807	21.0	14.0	1.196117164544895	0.10448426898044641
5701941	2602	80342.57366871834	16.5	16.5	2.3687784005919825	20.0	13.0	1.1737030843563316	0.07791596165582988
5802510	2643	81848.16387581825	17.7	17.0	2.0027758514399734	21.0	15.0	1.2256803378028043	0.07726816500893947
5902225	2685	83336.4032599926	17.8	18.0	2.440400695696417	20.0	13.0	1.1952767166459755	0.07496593121044079
6000894	2727	84814.60044932365	17.5	18.0	2.1213203435596424	20.0	13.0	1.3065616382958491	0.07482020555655813
6102468	2770	86344.02266001701	17.5	17.5	1.7795130420052185	20.0	15.0	1.282415700667131	0.0685291145582264
6201364	2813	87831.98123979568	17.8	19.0	2.6583202716502514	20.0	12.0	1.3408223878558485	0.07626185379042866
6301704	2857	89356.23547530174	17.5	17.5	2.173067468400883	21.0	14.0	1.1987720645195328	0.06795635516409665
6402769	2901	90868.69842338562	16.4	15.5	2.7568097504180447	21.0	12.0	1.2751540788002185	0.05567002711676028
6500843	2944	92339.79223871231	17.8	18.0	1.9321835661585918	20.0	14.0	1.2536002307810166	0.07347344494371372
6601929	2990	93837.6309363842	16.8	17.5	2.5298221281347035	20.0	12.0	1.2759033399790047	0.05736032538384307
6700734	3034	95264.65186142921	17.3	18.5	2.4517567397911058	19.0	12.0	1.2014761526544333	0.07479112564213515
6800320	3080	96607.97459197044	18.4	18.5	2.065591117977289	21.0	14.0	1.348215099789945	0.08281304121079415
6901343	3125	97952.44136476517	18.5	18.5	1.7795130420052185	21.0	16.0	1.2933388143092057	0.07175376351981082
7001065	3170	99259.33505225182	18.1	19.0	1.7919573407620817	20.0	15.0	1.3581882719763947	0.06999215691619051
7100046	3216	100560.70462679863	16.8	16.5	1.5491933384829668	20.0	15.0	1.3406406999971119	0.06212856691446689
7202041	3262	101887.78730273247	18.4	19.0	1.505545305418162	20.0	16.0	1.2767663841721608	0.05699943965606645
7301617	3309	103189.18770885468	19.5	19.5	1.0801234497346435	21.0	18.0	1.343697816382922	0.06939476149859862
7400947	3355	104474.70796275139	19.4	19.5	1.577621275493231	21.0	16.0	1.3784355294269086	0.0672649468921992
7502367	3402	105784.0744972229	19.1	20.0	1.5951314818673865	21.0	16.0	1.3926195175057448	0.05481713059503633
7600288	3448	107051.56630158424	19.1	19.0	1.1005049346146119	21.0	17.0	1.311147071029974	0.06738208777576712
7700075	3493	108337.53130578995	20.0	20.0	0.816496580927726	21.0	19.0	1.409521832362477	0.06790458202225376
7801265	3538	109661.81532812119	18.2	18.0	1.5491933384829668	21.0	16.0	1.3505411534407679	0.060752245688383825
7900054	3581	110945.20296549797	18.8	19.0	1.3165611772087666	21.0	17.0	1.339771778916419	0.059464620463791626
8000688	3627	112252.03990292549	19.0	19.0	1.247219128924647	20.0	16.0	1.3610980015579326	0.08613866187272809
8101478	3673	113569.1234574318	15.5	15.0	2.6770630673681683	20.0	11.0	1.3155686506520172	0.06922467261101624
8201435	3719	114859.04096126556	18.6	19.5	2.3190036174568114	21.0	13.0	1.4138171644360862	0.06564355710541006
8300292	3765	116138.26041579247	17.5	17.5	1.5811388300841898	20.0	15.0	1.3717774287922593	0.07982545068043169
8401799	3812	117432.46165323257	19.3	19.5	1.1595018087284057	21.0	17.0	1.4127711038900002	0.06912933055699237
8502066	3858	118709.99554920197	18.9	18.5	1.5951314818673865	21.0	16.0	1.3532855172803897	0.060657864382405946
8600872	3904	119998.42419147491	19.4	20.0	2.1186998109427604	21.0	14.0	1.3375623940227712	0.06728172577605813
8700219	3950	121269.12535476685	18.3	18.0	0.9486832980505138	20.0	17.0	1.4035252029199003	0.07699415295042138
8802298	3997	122567.066603899	20.1	20.5	1.1972189997378648	21.0	18.0	1.4056617874652588	0.061569338744720876
8900623	4044	123824.40413832664	19.1	19.5	1.8529256146249728	21.0	16.0	1.3849953045279992	0.1008007769134967
9000777	4091	125117.97005319595	19.0	19.5	2.0548046676563256	21.0	15.0	1.3815240839654017	0.08945155836749387
9101841	4137	126399.76080226898	19.1	19.5	1.3703203194062976	21.0	17.0	1.372499753335279	0.07273885126437665
9201767	4183	127664.3785841465	18.8	19.0	1.6193277068654826	21.0	16.0	1.4048091718772324	0.0677748309110287
9300959	4230	128912.4432733059	19.3	19.0	1.567021236472421	21.0	16.0	1.4504913305511675	0.07466494644205864
9402151	4278	130184.63111448288	19.4	19.0	1.3498971154211057	21.0	17.0	1.380107327022822	0.06190207879871177
9500782	4325	131426.95978355408	19.7	19.5	0.8232726023485646	21.0	19.0	1.388294009916419	0.06323201999083684
9600593	4372	132703.2862598896	19.4	20.0	1.3498971154211057	21.0	16.0	1.2973716524136196	0.08671604447622437
9700703	4421	133963.88536334038	19.5	20.0	1.509230856356236	21.0	17.0	1.432902612138996	0.07391246150884608
9802047	4469	135227.64886379242	18.7	19.0	1.2516655570345725	21.0	17.0	1.3474735043111068	0.07100257457818022
9900095	4516	136437.12556362152	19.6	20.0	1.6465452046971292	21.0	16.0	1.422055480259338	0.06164117538047017
10000000	4565	137672.03035449982	19.3	19.5	1.766981104093143	21.0	17.0	1.3780610686111696	0.04297017349879004
