steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss
3301998	1480	40275.176505088806	9.4	10.0	3.893013685508382	15.0	3.0	0.9733622817583191	0.07417271512175738
3401528	1504	41522.95790696144	0.7	5.5	12.392201849012412	13.0	-20.0	1.010900057705478	0.06306791640664192
3501158	1530	42814.658376932144	4.2	3.5	4.1041983924323695	10.0	-3.0	0.9574406577090684	0.07563367361608711
3603260	1555	44137.68858838081	6.1	6.5	5.70477382938574	13.0	-4.0	0.8573887335295646	0.07031524463478109
3701779	1579	45436.88081550598	6.1	7.0	5.97122730730924	13.0	-6.0	0.9610490303045545	0.07234959821863336
3800275	1603	46727.42037653923	6.0	5.5	5.185449728701348	14.0	-3.0	0.9051799664382818	0.07201874951664315
3903296	1630	48037.362770318985	7.0	7.0	4.666666666666667	14.0	-2.0	0.966148021852347	0.06849984551371383
4003422	1657	49330.76733088493	7.6	7.5	4.087922591134904	13.0	1.0	0.9749508770645238	0.0720488699388399
4102889	1683	50621.52798628807	5.7	4.0	4.9899899799498595	16.0	-1.0	1.0545195585791445	0.06354086243052577
4201190	1709	51899.712238550186	8.6	9.0	3.272783388968954	13.0	4.0	1.0161568490179524	0.07231770377520763
4304024	1736	53207.11842942238	9.3	9.5	3.743141876967945	15.0	4.0	1.0390203537735598	0.058403702575820664
4400573	1762	54429.421926021576	11.8	12.0	2.14993539954628	14.0	8.0	1.00237809782902	0.052703986235358456
4502594	1790	55707.41283464432	13.4	13.0	1.8973665961010275	17.0	11.0	1.054492489445146	0.052637610077701034
4602604	1819	56977.93379402161	10.2	10.5	3.8815804341359033	16.0	2.0	1.0075562066935007	0.05814706394760723
4702801	1847	58239.1740295887	11.8	12.0	1.7511900715418263	14.0	8.0	1.11220019332565	0.05455359943699354
4800267	1876	59481.67815732956	10.4	10.0	2.796823595120404	15.0	6.0	1.0309313841282242	0.06473255486954674
4901011	1906	60745.43094587326	15.0	15.0	3.3333333333333335	20.0	10.0	1.1080280746804099	0.05672736755474204
5000215	1941	61953.82333660126	17.3	18.0	2.1628170930011112	21.0	15.0	1.1968440423044753	0.05898010600827225
5100556	1981	63164.11766791344	18.0	18.0	1.8257418583505538	20.0	15.0	1.1809325039956626	0.049353191726810075
