steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss
4702173	4709	83136.77523946762	8075.8	7202.0	3908.530550816594	16240.0	3672.0	2.6280561610251345	0.20531840891353623
4803422	4770	85159.87666034698	11799.8	10595.0	5790.469215299684	23034.0	4156.0	2.145668067080755	0.17040533630976867
4900256	4825	87121.12605547905	12320.8	12384.0	4488.607227687053	21018.0	5604.0	2.2966360947812112	0.15348348263001763
5001127	4876	89105.27346038818	10903.2	10727.0	3678.4371318989993	17466.0	5020.0	2.5792766828126372	0.1545654965639747
5101722	4931	91049.25080919266	10201.8	9810.0	3446.2962341234297	16524.0	5602.0	2.5537111321083366	0.15750275918670248
5204601	4987	93033.7925145626	10305.4	9923.0	3666.3288389826075	15792.0	4896.0	2.443375286135883	0.15322745172556207
5300190	5046	94953.74396300316	11655.4	10707.0	5122.530455416217	20130.0	3660.0	2.769717869284426	0.13186471163990246
5401137	5107	96922.52043867111	9964.6	11122.0	2146.2819634583584	12420.0	5760.0	2.4955598085351864	0.17857419726192414
5502046	5162	98878.95486831665	10423.6	8754.0	4406.693071025281	20890.0	5190.0	2.5381968062606353	0.18420201742508432
5602187	5221	100857.0367102623	10742.8	9945.0	3734.533997405537	17546.0	6502.0	2.278572189737744	0.1730462269622879
5704978	5275	102835.29677319527	8545.4	8136.0	3184.7488022343823	14874.0	4530.0	2.716690228504313	0.1811392265288428
5804915	5330	104776.8446214199	9433.4	9401.0	2388.48479166186	13030.0	5346.0	2.667111998694793	0.1687679915248741
5905152	5382	106712.91132879257	10604.4	11041.0	2553.22589852306	13830.0	6024.0	2.637330776371311	0.14111659975189791
6001975	5432	108584.52962636948	10285.6	9840.0	3460.9345943930616	16914.0	5828.0	2.320166917178848	0.19120464887769176
6103383	5488	110428.84529280663	7361.2	6731.0	3357.640864919561	14790.0	2748.0	2.266285038113452	0.1564320172086291
6200147	5537	112281.05809426308	11112.4	10430.0	5771.9849695654	22290.0	3000.0	2.6244644968400297	0.1586340912275309
6300609	5592	114274.90906786919	12039.2	11260.0	4613.195681954105	19740.0	6346.0	2.688915248394516	0.17698755500617927
6401359	5644	116250.95916509628	13513.4	11331.0	5506.59088325577	24208.0	7830.0	2.5010493444105433	0.1722247254235437
6500367	5693	118120.9799194336	9660.4	7958.0	5355.432614540947	22640.0	4028.0	2.3515416476632596	0.1562491432488326
6600374	5751	120054.75328230858	10653.4	9935.0	4914.691087839488	21770.0	5246.0	2.409865364656481	0.14650162891252608
6702660	5804	121962.36006474495	10716.4	8467.0	6427.068230884471	24470.0	1332.0	2.550390318293425	0.1766605542572113
6801055	5856	123881.48657345772	11635.8	9422.0	5013.55553142345	19320.0	5964.0	2.5971865384312314	0.1827039101655592
6900691	5910	125755.87166500092	10659.0	9119.0	4529.685223304399	20256.0	7344.0	2.37896347589891	0.18174058635678797
7001345	5964	127698.71962714195	12362.2	12428.0	3420.727726343881	17132.0	6566.0	2.6105450489482522	0.1842808186139014
7103103	6021	129629.94539880753	11673.4	11350.0	2709.9390809061047	17016.0	7030.0	2.3320177011209045	0.19689053945556942
7202082	6076	131669.0032699108	18136.0	15634.0	10357.961661339445	44076.0	7586.0	2.599590751199042	0.17196417670520445
7300236	6130	133607.2171471119	12313.8	11877.0	3766.2983241727766	20094.0	7280.0	2.3637516346155194	0.14913027869063272
7404808	6184	135634.308259964	13289.0	12427.0	5521.916917560825	23220.0	6150.0	2.7048753405928916	0.19319504815684035
7500743	6231	137470.8622148037	12081.6	9890.0	6608.360886029152	23970.0	4734.0	2.7699845914145267	0.14006897623331008
7602136	6282	139511.2177927494	16948.2	14403.0	7711.158578464213	30068.0	5220.0	2.4469408609216785	0.1685853710159912
7702760	6338	141424.24802398682	11755.0	10349.0	5521.272820243133	25970.0	6924.0	2.5187159183303174	0.18347958319258784
7801309	6393	143432.29480338097	15668.2	14767.0	5423.568439894736	25326.0	7878.0	2.4101432501889555	0.17819097206150103
7901481	6445	145450.09829330444	15072.8	16221.0	7993.657330103106	26886.0	3720.0	2.616114225278649	0.182857002825713
8000612	6501	147386.4638774395	13575.8	11670.0	7210.688945355129	27646.0	5160.0	2.714696934826645	0.1613973102320209
8101077	6544	149341.91196775436	12794.0	11375.0	5346.959011126481	24648.0	5696.0	2.4565669028631434	0.1807429763555905
8201562	6600	151336.594465971	14738.4	14208.0	6426.520247294712	26610.0	4200.0	2.749660080898478	0.15852981643401803
8302309	6654	153293.87286138535	15038.4	12602.0	9499.323568900401	37680.0	3616.0	2.795434063038002	0.15005504270240805
8402978	6704	155330.30574393272	16730.8	15077.0	9703.714899173638	37316.0	5538.0	2.5936876689897423	0.1473253975436926
8500690	6756	157259.5227200985	13235.4	10555.0	6538.453167395345	24150.0	5964.0	2.2968158133260532	0.1482625328304039
8603394	6820	159213.70378017426	13247.8	12150.0	4697.1022225292145	19440.0	6716.0	2.7068955203461256	0.17452443838539033
8704749	6878	161194.0898783207	13932.2	11845.0	5341.671519498575	23910.0	7688.0	2.4247539739328228	0.19436800594223172
8801250	6931	163003.33001685143	11742.4	9938.0	5863.951022987829	23154.0	6082.0	2.5906069780037884	0.14948174778423737
8901496	6987	164878.9699628353	12817.0	13457.0	4724.066821429745	22140.0	6218.0	2.4327853329030042	0.14721709447626746
9002915	7045	166679.8888323307	11093.8	11252.0	2711.9653308174047	16620.0	7466.0	2.5380511860788677	0.14769162750364756
9104019	7093	168438.07492423058	12088.6	11544.0	7067.883797699123	28146.0	3084.0	2.604064515048524	0.14849972885877624
9203864	7138	170219.57282590866	14624.6	12200.0	7133.36380367324	27270.0	8486.0	2.508030118043513	0.16944372123810592
9303738	7195	171960.75660848618	11913.4	10744.0	5499.4180742652725	24730.0	6210.0	1.9921185360508742	0.16849851817167677
9400649	7246	173979.0136666298	14111.0	13704.0	5491.908411472282	26180.0	7860.0	2.4900715010370145	0.16605004448529592
9500467	7298	175987.5839958191	10925.4	9584.0	7023.566934890625	29976.0	5190.0	2.5631599861032264	0.16868891235075195
9600831	7351	178054.56489419937	14441.6	13210.0	6624.937252533038	29220.0	6986.0	2.5790163771654897	0.153220797316783
9700263	7411	180101.0916132927	13784.0	8096.0	9737.96456030611	27446.0	3728.0	2.383708424452793	0.15605287179726476
9802399	7476	182122.02509570122	9331.6	8306.0	3855.7477787497114	17190.0	4740.0	2.3833876768747344	0.16413822046341472
9901685	7529	184088.47824263573	11069.2	9316.0	3676.505007023201	19056.0	7782.0	2.6774931201571013	0.14050860922902983
10000000	7581	186086.83071684837	11645.2	10993.0	3986.2616516675816	17806.0	6246.0	2.447347869977984	0.1647658999923934
