steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss
100146	238	946.7643370628357	497.2	572.0	178.48797033849524	660.0	220.0	0.34894570919692863	0.09846974103791344
200263	454	2120.715851545334	508.4	550.0	220.06423304723253	948.0	176.0	0.5776439801891409	0.0956664016897042
300225	678	3285.900625705719	321.2	308.0	113.70214500077726	528.0	176.0	0.9193458658091185	0.10145764855941729
400513	906	4465.728715896606	435.6	418.0	100.4425761871484	660.0	352.0	1.1267321410595816	0.10618014479069414
500330	1139	5695.213504076004	479.6	506.0	141.36414758425215	660.0	264.0	1.2853414063734538	0.10212691840274625
600003	1370	6929.1875631809235	321.2	308.0	137.66368035501915	528.0	132.0	1.4354216117912004	0.09908156332977926
700621	1595	8248.552000045776	528.0	528.0	134.4222203853713	660.0	308.0	1.6745327277554367	0.10922768824872202
800050	1809	9565.332177400589	558.8	572.0	103.81265176589348	660.0	396.0	1.730552177626185	0.135906477974947
900802	2024	10934.337416410446	479.6	484.0	154.45330110496903	660.0	220.0	1.8751761966526304	0.1306879848090978
1000095	2228	12375.096744060516	616.4	616.0	59.343070362090295	708.0	528.0	2.0565565919525297	0.15207455406694448
1100094	2415	13815.748219490051	454.4	484.0	214.73870426895826	804.0	176.0	2.0648043005137358	0.18528519240650115
1200314	2589	15230.89484834671	844.8	876.0	254.80833755764132	1236.0	440.0	2.1700661364513523	0.15639691098966604
1300554	2708	16745.330420970917	1942.8	1692.0	908.4023582336433	3420.0	708.0	2.6744417141049492	0.20102481839774544
1400821	2785	18555.69342136383	4234.2	4611.0	1522.181898898201	6950.0	2160.0	2.787584956461594	0.22933803683628187
1504754	2838	20448.644196748734	4785.0	5169.0	2186.571390200751	7620.0	1188.0	3.047074931324291	0.1879428834057834
1603431	2888	22218.931215286255	4666.6	5488.0	2328.712958791711	7620.0	1284.0	3.061523734029573	0.20840460902225963
1700572	2931	23862.597015857697	5544.8	5422.0	1503.2037490344119	8224.0	3570.0	3.054162393998559	0.20993817437340728
1802161	2976	25719.94142818451	4561.6	3630.0	2749.75001692073	10770.0	1900.0	3.397144741868199	0.2758154623548834
1901046	3025	27445.661159038544	4541.2	3840.0	2635.991772032345	9992.0	660.0	3.209929216369745	0.23668916691029224
2000600	3076	29181.738037586212	5935.8	5246.0	1886.3051361502112	8984.0	4020.0	3.4539562968466946	0.23269496120595765
2103501	3130	30889.967555999756	4687.8	4829.0	2565.554468985863	8664.0	1236.0	3.48689421307267	0.22641832074594398
2201395	3184	32562.335533618927	6747.8	6561.0	2381.4235611872527	10200.0	3964.0	3.4894726458959333	0.23211116366089604
2301970	3239	34273.0920522213	6264.8	5895.0	2673.7273525091437	11234.0	2056.0	3.409321868051632	0.2289214770860491
2400683	3292	36180.52280545235	2478.8	1718.0	1745.8074731577171	5404.0	660.0	3.6158144787001794	0.21582534444904378
2504195	3349	37910.46248435974	6935.4	6881.0	1896.6032912669018	9400.0	3900.0	3.822756419561869	0.25411506970597175
2600034	3412	39464.10558271408	5208.6	5059.0	1721.9505864635669	7878.0	1380.0	3.873629112306293	0.2344425006028054
2700301	3475	41216.608726263046	1987.2	1484.0	1244.3447896606292	4156.0	572.0	4.014631652370854	0.25264221911190526
2800635	3543	42831.87745022774	4931.0	4623.0	1972.838282497805	7980.0	2004.0	3.854485841092696	0.2550430248310659
2901521	3607	44463.385496377945	5735.2	5072.0	2422.0285712600503	10960.0	2916.0	3.7705743724580403	0.20673444826688975
3001231	3671	46116.6626226902	6176.0	5950.0	2060.038187348315	10240.0	3900.0	3.7691981795161817	0.23744515290821816
3102047	3739	47728.652369976044	4350.0	3600.0	1947.6869472388125	8260.0	2004.0	3.717439663333055	0.22750276062572614
3203443	3805	49364.64607787132	4765.0	5169.0	1570.1584491877104	6906.0	1744.0	3.7592698647323193	0.21182459383969277
3300640	3869	50946.72064065933	5495.8	4950.0	2633.4166147168335	10580.0	1536.0	3.962568514272311	0.21211379219614618
3400812	3935	52579.76620101929	4647.2	4654.0	1491.1425000835955	6576.0	2056.0	3.8644025781828004	0.25383154836579974
3500873	4002	54228.37187170982	4936.0	4124.0	2990.565163978207	11622.0	1380.0	3.8971467858527298	0.1951851482348568
3601567	4069	55900.950068712234	5776.4	6488.0	3462.6692080596504	10980.0	1484.0	3.855039815729144	0.2659094896246696
3701468	4126	57563.14548754692	6720.8	6661.0	2266.064272894502	11790.0	3660.0	3.900345912120689	0.18978635537529084
3800466	4192	59159.93634057045	3880.2	2100.0	3368.5133483152144	9710.0	1380.0	3.896813854805784	0.2082005022795431
3900626	4252	60791.75038313866	5896.6	5560.0	2410.1732625592617	10330.0	2664.0	3.974829310864372	0.1741310368844213
4000405	4325	62516.44991993904	8591.8	8757.0	1929.3414996371748	12390.0	5026.0	3.7545673629017706	0.1734728465781272
4102382	4390	64283.218411684036	5457.2	4994.0	2667.3927678123778	9320.0	2004.0	4.083882248330578	0.16415206128580292
4200850	4449	65938.30476880074	3306.8	2356.0	2186.0656084492166	6772.0	996.0	3.803425467300479	0.1834654320663517
4302576	4515	67646.5913643837	6543.2	6461.0	2245.2581539274674	11538.0	4350.0	3.7035227867139646	0.19546118534425277
4402997	4575	69354.0966925621	6066.2	5728.0	1651.0011642771317	10520.0	4732.0	4.049590059116718	0.18658772429113682
4501139	4639	71093.70692396164	5993.4	5761.0	2225.5494302905668	9270.0	2496.0	4.012051553056077	0.15783429684293596
4602379	4704	72862.47247481346	6327.4	7032.0	2315.92670196811	8482.0	1848.0	3.9872265303666734	0.15600452214933416
4700015	4763	74608.90354943275	6336.4	6272.0	2520.3629015591296	11094.0	2944.0	3.598752205396932	0.19078802112798118
4800669	4825	76335.34581756592	5466.0	5590.0	673.0382191558251	6546.0	4350.0	3.8994210721682885	0.23823399705467496
4901096	4890	78146.0700199604	5355.6	5447.0	2718.9345625732803	11154.0	1284.0	4.127670018929902	0.183237183330213
5000950	4953	79868.62032580376	6759.2	6639.0	2298.3068550565654	11730.0	2608.0	4.02733324654381	0.18619427851376588
5101687	5018	81624.33819460869	7895.0	7476.0	3255.5692111962367	15464.0	3900.0	4.0358089223847955	0.17003530114136048
5202072	5083	83480.62636947632	5846.2	6602.0	2427.009581998207	8956.0	1952.0	3.553944707653879	0.15966239272260085
5301674	5146	85234.9603767395	6314.6	6209.0	3416.207390269703	13060.0	2160.0	3.79809549469765	0.1570364507045687
5404621	5209	87058.4605948925	7941.2	6419.0	3888.4394127550277	17448.0	4734.0	3.971322969244381	0.1527295941067915
5501600	5274	88792.55929040909	7893.8	8493.0	2588.9554221302806	11358.0	4156.0	4.027366556824683	0.1727279277228984
5600249	5340	90520.23041653633	6683.6	6894.0	2358.7323902657736	10476.0	3000.0	3.997984607827793	0.2107321849162333
5700445	5407	92288.94418144226	7077.6	7998.0	2737.512707225708	10788.0	2552.0	3.805558812230292	0.15905130051167465
5803549	5469	94060.67684340477	5193.4	5586.0	1842.67343221141	7492.0	2004.0	4.001234827999976	0.18345567032874405
5900164	5534	95847.99873042107	8840.0	7673.0	3753.972118525478	17168.0	4894.0	3.928014652150581	0.1563507628143052
6001806	5600	97636.4596786499	6823.2	7056.0	3056.7477561036085	11114.0	1692.0	3.9182503986272303	0.12972193318067754
6103997	5668	99446.88366532326	7210.8	7515.0	2358.4758166616375	10796.0	2944.0	3.8916657573638265	0.18695900579769104
6202170	5731	101244.71527528763	8255.0	8178.0	3076.977051877017	12280.0	4668.0	3.83004767764596	0.16797556170099945
6301596	5795	103015.81677269936	7516.6	7071.0	3524.3142816093396	14334.0	2160.0	4.101157183920878	0.1726857047167985
6402405	5861	104804.38864016533	6268.6	5637.0	2623.4445635038255	10180.0	3000.0	3.874937186375037	0.18897095716408233
6500163	5931	106553.74568271637	7127.4	6244.0	2625.821699963651	11988.0	3660.0	4.028153965134701	0.1329151919199152
6600960	5996	108380.400380373	5731.4	4551.0	2374.399208220892	11070.0	3480.0	3.872705739125907	0.2004507843178027
6700269	6066	110187.41551399231	8271.6	8049.0	2510.3736419549627	13242.0	5182.0	3.841403307424907	0.18070504654444164
6802142	6130	111971.00446605682	6185.8	6414.0	1851.3686108750287	8520.0	2108.0	4.190122513216467	0.18001622036780465
6901123	6192	113816.02840185165	5385.0	5295.0	1413.4202017328982	7338.0	2272.0	3.7327512073835134	0.14678182184981195
7002359	6260	115675.56104803085	7790.8	7222.0	2812.603570438686	13054.0	4996.0	4.146811135763958	0.1448257878229285
7101200	6322	117455.97377848625	6760.6	6245.0	2433.548127506191	11916.0	3900.0	3.9088619980690047	0.15871597010083405
7203044	6396	119248.90763807297	6643.4	5620.0	3958.014434873459	14656.0	2108.0	4.494173972611623	0.13430211537730563
7301666	6462	121064.53285551071	9663.8	9480.0	3944.8272121010996	17514.0	4928.0	4.045642004480687	0.13638831538281965
7400450	6531	122791.15125751495	8147.6	7638.0	3276.190986157214	16404.0	4412.0	4.361049560980103	0.15154195973274281
7501450	6601	124487.15168857574	7462.0	7648.0	3469.3397386566544	14462.0	2328.0	4.081935622501169	0.1396214873658737
7602269	6666	126153.4288752079	8465.2	8314.0	3734.467470589199	15144.0	1380.0	3.589894131234059	0.12176290578409231
7703252	6733	127812.46974492073	7802.6	7641.0	2772.5332259305546	12350.0	2944.0	3.864502687374148	0.12571862261689207
7801849	6802	129424.4959936142	7846.2	7398.0	1496.5835017725465	11304.0	6346.0	3.7262466724594785	0.14098850217171502
7900054	6869	131053.48681902885	8102.8	8727.0	2683.575757165138	12460.0	3000.0	4.038350092850685	0.12439881283176482
8000736	6930	132734.33253884315	8425.2	8153.0	3453.9674063957877	14280.0	4290.0	3.6663619299604644	0.12779455333322542
8101734	7001	134344.7525177002	6699.8	6495.0	2283.752555189229	11340.0	3840.0	3.852858541820158	0.1589402502562995
8200354	7075	135966.48385310173	7735.4	7240.0	2721.8016990385045	12918.0	4476.0	3.798367046771679	0.16693610267472217
8301424	7149	137608.479875803	7839.2	7446.0	4314.0761029706255	17178.0	2580.0	3.9235245169686204	0.124302402474254
8401243	7212	139374.7995173931	8368.6	7923.0	3215.9718144149074	13914.0	4350.0	3.8501353828375833	0.15920566316273485
8501125	7281	141145.21549153328	6521.6	6068.0	3865.0472240898225	16728.0	3060.0	3.8548553923048705	0.12987624654454374
8600246	7344	142723.3691380024	5787.2	5200.0	1848.3182025229796	10066.0	3420.0	3.5227599037258344	0.12441029344178552
8702951	7414	144151.69513320923	6109.6	5666.0	1734.3842455209028	9110.0	3600.0	3.6986483512773276	0.12393028592199073
8802136	7489	145515.1856379509	6432.4	6930.0	1772.5802410923775	8818.0	3084.0	3.7385945705697816	0.14336423679710808
8900478	7557	146886.81378388405	6211.6	5805.0	1996.5968379553578	9030.0	3750.0	3.621256001273198	0.16513663262669911
9005175	7624	148353.56539034843	8017.2	7857.0	2231.11416113116	12140.0	5190.0	3.6492615092079697	0.16244845842308855
9100244	7687	149693.7648460865	7659.0	6763.0	3055.5123592906275	13702.0	4800.0	3.470953657313991	0.1450865714832833
9200804	7755	151088.84907984734	6780.2	6358.0	2027.8813136429417	11320.0	5064.0	3.2248243428229775	0.12964532248347813
9300098	7820	152395.08082461357	4634.2	4702.0	1864.0995323926957	8022.0	2004.0	3.6206124521554144	0.10642254221732447
9401471	7891	153830.12087917328	5563.8	5664.0	1505.878392611214	7644.0	3364.0	3.2350623323993872	0.11985417706507626
