steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss
2400931	9226	31994.94161105156	3228.0	3320.0	905.0082872548737	4670.0	1860.0	5.046798227170189	0.6380767299638476
2500080	9419	33448.88145709038	3485.0	3880.0	1390.669303289287	5650.0	1700.0	5.757767461390031	0.663700970684366
2600384	9598	34974.89080476761	5031.0	4120.0	2192.4337060799708	9830.0	3020.0	5.833606160047002	0.7077676207572479
2700124	9765	36476.45835471153	4343.0	3500.0	2209.77148139802	8710.0	2160.0	5.990786021582633	0.6926470833306199
2800862	9949	37976.951845645905	3517.0	3360.0	1319.8320600237996	5920.0	1380.0	6.466075996795532	0.8301207385019913
2900801	10133	39456.69398069382	4802.0	4825.0	1686.3359359537142	8220.0	2240.0	6.542047772289398	0.7847065946679729
3000228	10300	40932.75527596474	4364.0	4205.0	2299.8801901161914	8750.0	1840.0	6.684688663296937	0.9904698712878869
3100118	10461	42415.90708422661	6754.0	6955.0	2581.1547803260464	11070.0	3840.0	7.0977219870915835	0.9605189568710607
3200419	10607	43926.595121622086	6639.0	6920.0	2071.6576830054614	9590.0	4110.0	7.202252614300446	1.0551492454096731
3300566	10763	45427.80412745476	5813.0	4825.0	3012.083258403651	11020.0	2380.0	7.380790201225995	1.0914384176107896
3400462	10927	46955.66775774956	6715.0	6600.0	3460.174208844918	13870.0	2420.0	7.7333557372937	1.0818572277564007
3501605	11083	48495.63975572586	7514.0	6075.0	3255.208475999997	12570.0	4420.0	8.07891126454928	1.3255674992381763
3600602	11223	50034.031750679016	8915.0	8290.0	3312.6030382297376	14120.0	4260.0	8.44499780151016	1.172652275060345
3700856	11379	51577.05641078949	6427.0	5710.0	3223.0525558510176	13620.0	2580.0	8.704424849693513	1.429145247783975
3800604	11535	53170.78247690201	7878.0	6710.0	4238.733563485941	17120.0	3700.0	8.781615133234016	1.8941540390319047
3900151	11676	54759.79038763046	8135.0	7470.0	3785.886803496492	14990.0	3800.0	8.81140316555462	2.1883635339793104
4000399	11822	56298.262378931046	6096.0	5905.0	1672.477868978308	9380.0	3640.0	8.979446734437817	2.444901973988012
4101528	11975	57868.2924118042	10321.0	10575.0	6063.419369006604	22160.0	3800.0	9.278033024753514	1.6649890774658387
4200350	12136	59401.01623773575	9119.0	6870.0	6486.963765035912	24680.0	3320.0	9.674381002773512	2.07199227130607
4300316	12283	60929.35960316658	4715.0	5200.0	1649.4931881574346	6930.0	1680.0	9.318549550970774	2.367541633779171
4401587	12430	62539.509222745895	7623.0	6855.0	3095.699705505472	15350.0	4800.0	9.687149393349335	1.494053525199385
4500950	12578	64120.60706591606	9120.0	8505.0	3457.548907021337	15490.0	3230.0	9.498051701319136	1.6046602756052926
4600676	12733	65721.33031630516	8537.0	8670.0	3309.3572722744148	13200.0	2700.0	9.579174047443543	1.5065068268640285
4700062	12890	67372.96829891205	11200.0	11400.0	4179.239696935849	18010.0	4480.0	10.365604228502436	1.5229015931110808
4800189	13027	69020.84209275246	11136.0	9455.0	6281.031762377897	19840.0	3440.0	10.475245983052826	1.4533969753681428
4900738	13171	70652.9842851162	8685.0	8765.0	3427.0533180043235	14570.0	3400.0	11.313794489349679	1.6247265809425488
5000457	13311	72251.86099934578	6737.0	6460.0	2957.8860694759696	11830.0	2560.0	10.380282168137418	1.5030037682387702
5100424	13453	73859.6407752037	9346.0	8990.0	3839.4912857478053	15070.0	3660.0	10.60698827866386	1.551735010391096
5200752	13597	75473.49722409248	8490.0	7400.0	4227.836326065615	16060.0	3980.0	10.937653856947692	1.519967375386239
5300410	13739	77081.60239005089	9206.0	8855.0	4117.931519586016	17030.0	4320.0	10.891614408382203	1.6991363020184183
5400538	13878	78709.94207572937	8580.0	7590.0	3313.796077679561	13460.0	4080.0	10.947247068215429	1.6996693031808399
5500194	14019	80382.54299688339	12973.0	11020.0	6700.330091371121	29290.0	7550.0	11.3102692044587	1.7234967950592017
5600119	14153	82024.99845004082	8771.0	7535.0	4262.99438319019	16370.0	4280.0	11.892178226309582	1.5123012251039345
5700707	14290	83709.34804439545	12590.0	10030.0	6630.3762252898505	24620.0	6310.0	11.881443540852432	1.5126891146888308
5800402	14433	85382.70975923538	8837.0	7130.0	4053.7364108793367	15520.0	4600.0	11.432088873643208	1.5457022590476484
5900086	14574	87082.20520544052	10135.0	10655.0	4759.564055667283	17810.0	5000.0	11.526525913064946	2.0090022983449742
6000256	14712	88771.49735879898	12846.0	13420.0	4298.002636884565	18660.0	4720.0	12.206534272862418	1.9686133235697538
6100090	14857	90422.56669330597	11715.0	11800.0	4585.974390586052	17760.0	4320.0	12.41799840647385	1.4231461196542838
6200206	14996	92101.89381670952	9373.0	9255.0	3420.052143852001	13620.0	4860.0	12.359209029109975	1.9968611083951195
6300057	15137	93749.27401256561	7107.0	6420.0	3137.348668329146	13190.0	3300.0	12.412929745542423	1.6737792023211104
6400083	15283	95401.86205863953	7648.0	7755.0	2613.8128811714464	11160.0	3960.0	11.726359955562863	1.7786464341155028
6501299	15429	97090.19788098335	7861.0	7995.0	2726.8600175945144	12670.0	3940.0	12.349501173207369	2.2244826354188163
6600753	15557	98772.43520188332	9145.0	9450.0	2334.0010949250027	12000.0	5060.0	12.174328900513768	1.9978992657651184
6700658	15693	100473.064037323	11815.0	10285.0	4597.5772605434995	18960.0	6740.0	12.18671808452745	1.7779376485082363
6801361	15831	102180.70129776001	10771.0	11220.0	3838.5919003949584	15550.0	5430.0	12.534781712336258	2.076632575343274
6900738	15962	103857.79441690445	10872.0	11145.0	4848.373839638285	22140.0	5820.0	12.891968744839037	1.5048303503707492
7000048	16099	105530.28365778923	12130.0	11685.0	4933.412161532377	19810.0	6590.0	12.042064739045031	1.471908375139857
7100201	16232	107148.63988685608	6361.0	6895.0	2256.395601642387	9460.0	2580.0	12.340171300769732	1.5742284902541814
7201140	16377	108834.72126579285	11058.0	10080.0	6202.760675699168	23410.0	3980.0	12.489669100822178	1.9628237988999755
7300046	16512	110467.03441166878	8926.0	8645.0	3533.1484228344807	16400.0	3020.0	11.713311849130454	1.8685194687905102
7400160	16642	112108.75101017952	6466.0	5920.0	3081.490259959006	12320.0	2540.0	11.669063190736848	1.4230444726157632
7500626	16775	113804.29044342041	12936.0	13230.0	4248.346606491623	19570.0	6840.0	11.528332638729665	1.5872332562184226
7600314	16912	115463.02653074265	10326.0	8710.0	5659.890458303941	22870.0	3560.0	12.46316568983306	1.8695040941710719
7700342	17047	117162.6653175354	12007.0	13645.0	4460.9591644249185	17850.0	3900.0	11.611509611529625	1.5510057483921587
7800880	17193	118861.04274630547	13479.0	12015.0	5980.2628147376045	24600.0	7450.0	12.195836189589032	1.596451242552033
7900412	17321	120511.99447822571	9282.0	8315.0	4333.655885431299	16600.0	3920.0	11.80805664364121	1.6601859364638778
8000156	17454	122143.123513937	9323.0	7500.0	4454.388722247856	17660.0	4900.0	11.945838089235425	1.6184653020494086
8101399	17589	123796.1857995987	13200.0	14990.0	6685.01973735971	26050.0	4620.0	12.476827558738753	1.3935723275349288
8201119	17722	125426.67316365242	10466.0	11930.0	3999.8088843232385	16070.0	5270.0	12.185044526811938	1.6159746817592715
8300185	17856	127034.25621724129	12431.0	14230.0	4707.347566423273	17320.0	4640.0	11.870260716387296	1.6540940504240362
8400468	17986	128707.83335375786	12367.0	12870.0	4882.931837875	19240.0	5780.0	11.56738017871389	1.919823038631871
8500719	18110	130389.52104473114	13515.0	11715.0	6702.862158146408	27940.0	6560.0	12.744739522893479	1.4229713261979564
8600026	18244	132026.00053048134	10704.0	9495.0	2740.000811029888	14680.0	7890.0	11.81808539754796	1.7113321327915927
8700052	18373	133639.48626589775	10917.0	13310.0	4448.338141623479	16440.0	3820.0	12.620447552632577	1.643292566899589
8800290	18507	135175.37455630302	9112.0	6740.0	5360.099086977984	19260.0	3560.0	10.852979632424422	1.3607243212582067
8900111	18639	136705.90216827393	14462.0	14690.0	4335.470754908476	20760.0	8900.0	12.594956286152946	1.6722954064824629
9001512	18772	138224.7271003723	13317.0	12970.0	4609.3529312089395	20890.0	6540.0	12.10006826822374	1.8039828630324821
