steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss
3300678	8734	40802.856790065765	4430.0	4440.0	821.8813107066549	5420.0	3220.0	8.897637485939278	0.7692294283426756
3401484	8873	42124.65526986122	4666.0	4780.0	993.8499775005168	6020.0	3180.0	9.645145924588876	0.8592775858119187
3500326	9010	43412.43548297882	4716.0	4650.0	686.9449274383888	5840.0	3420.0	8.815133045497829	0.7498239926024873
3601254	9149	44717.86221718788	4632.0	5070.0	1108.6808978842078	5800.0	2660.0	9.728158889441566	0.7794202285509232
3700689	9285	46020.457423210144	4684.0	5270.0	1239.1681797793944	5820.0	2460.0	8.627185345562909	0.7760292907159357
3800339	9417	47339.016110897064	5760.0	5880.0	1142.122779934121	7420.0	3480.0	10.252791218030778	0.6651023040709415
3900459	9552	48667.01656842232	5573.0	5455.0	1362.6612035115536	8320.0	3600.0	10.26010201775024	0.8036380998277706
4000973	9681	49989.87532353401	5014.0	5030.0	1147.6371861834693	6200.0	2700.0	9.442746139611044	0.6916773147465497
4100012	9815	51295.3555958271	5056.0	4975.0	1407.663154151431	7180.0	2360.0	10.045592120091797	0.8486427523339699
4200415	9945	52624.798479795456	5646.0	5670.0	1690.891940827549	8440.0	3760.0	10.55678666993391	0.7163621284594915
4301485	10081	53967.72876358032	5712.0	5500.0	1344.39412210689	8000.0	4260.0	11.001500036131585	0.8155320028558058
4400345	10213	55277.678035736084	5406.0	5180.0	1072.3204330381432	7520.0	3980.0	10.565736965826021	0.674036401931924
4500585	10343	56583.59767174721	4486.0	4400.0	1163.4832759147564	6520.0	2380.0	11.001768706202942	0.7222582522835761
4600387	10466	57913.498861551285	6136.0	5910.0	866.5025485632841	7260.0	5040.0	11.042226202572424	0.6397511988801925
4700589	10597	59247.24193358421	5690.0	6040.0	1078.8574202985922	6740.0	3440.0	10.578918867210925	0.6892377426675481
4800293	10733	60541.67541003227	4125.0	3925.0	1314.0374593003216	6300.0	1440.0	11.561803034725845	0.6774892445704498
4900339	10865	61839.15317082405	4582.0	4410.0	2034.206369952556	8360.0	1980.0	11.752277981557992	0.6954391787796882
5000362	10997	63153.196387052536	4992.0	4770.0	1073.1966786713008	6920.0	3500.0	11.25056524480593	0.635766665082388
5100367	11126	64476.96648430824	6535.0	6430.0	3364.5612228375667	13070.0	2180.0	10.725311662711182	0.7352106149550537
5200349	11251	65803.99405264854	5130.0	5070.0	1756.752053585758	8410.0	2900.0	10.71450887929253	0.7254571759661371
5300210	11376	67116.7711815834	4694.0	4830.0	1224.710396606298	6140.0	1780.0	11.154381034446079	0.6381387974169802
5400082	11509	68434.68777680397	5488.0	5540.0	1108.5205355688174	7480.0	3780.0	10.773543871826588	0.684392055930804
5500402	11653	69762.92416596413	5364.0	5280.0	1402.2141221812183	7640.0	2940.0	11.224932636558307	0.6413882540553555
5600089	11786	71076.63549661636	5306.0	5680.0	1209.1888925133978	6380.0	2220.0	10.242822377320461	0.7247249129540716
5700603	11919	72394.94630026817	5296.0	5120.0	1072.7658955553475	7060.0	3720.0	11.479982702308776	0.7193770632917513
5800332	12060	73695.51139140129	5098.0	5580.0	2320.4491902311597	7600.0	2020.0	11.167641064452893	0.7601565456360222
5901245	12192	75024.18778014183	5644.0	5680.0	1527.773979793259	7790.0	3140.0	11.730682417823218	1.0241256395398193
6000356	12315	76336.1501197815	5689.0	5805.0	703.553677964786	6760.0	4620.0	10.66031223235661	0.6212402612875136
6100154	12442	77649.63002371788	5091.0	5190.0	1543.8944264424301	7540.0	2300.0	9.967173929282682	0.5935507711727566
6200039	12580	78980.46547698975	6050.0	5990.0	1243.5879989414143	7520.0	3880.0	10.512201014436608	0.6429436899293336
6300973	12712	80336.71484780312	8391.0	9155.0	2134.585309713445	11090.0	4910.0	11.532468791415894	0.7167743411030728
6400880	12847	81664.98923015594	6128.0	5650.0	1710.4177527402155	9640.0	4240.0	12.04694899815828	0.6212396510282988
6501371	12980	83008.08421230316	6529.0	6320.0	1440.096061610706	9490.0	4700.0	12.315582367269093	0.6940772338806314
6600081	13122	84315.07715034485	7823.0	7660.0	3567.3988345073562	14400.0	2800.0	10.247198781520165	0.5549713815213715
