steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss
2800210	3877	40477.648765325546	7595.6	7984.0	2099.71803398033	10350.0	4606.0	2.582526793076553	0.22351758655890064
2900265	3937	42041.38925886154	6169.8	6085.0	1309.013012413042	8202.0	4670.0	2.4336883167372263	0.20816775605388202
3000629	4003	43613.81228041649	5534.0	5328.0	2079.9910256216654	10250.0	2720.0	2.6715560004302232	0.23733510627856652
3100409	4069	45147.53902697563	5368.2	5478.0	2460.3949908726263	10060.0	2272.0	2.5286270362855734	0.20994496485474584
3201081	4132	46753.547425985336	7576.8	6701.0	3339.3300991532883	15348.0	3084.0	2.420935140601257	0.2513398094212462
3300911	4187	48374.8488202095	5683.4	5864.0	2590.8241588772908	11200.0	1900.0	2.723555456255607	0.20783930204085665
3400055	4245	49998.08459734917	8534.0	7973.0	2781.0616677808493	13560.0	5370.0	2.51744043824139	0.20745289878708348
3500156	4306	51629.1399576664	6319.2	5790.0	3339.1581374152775	13146.0	2160.0	2.7534826838027135	0.20798647004443038
3600356	4371	53300.361745119095	8225.4	6389.0	4035.7515670703906	16420.0	4260.0	2.861826333617166	0.23472213170614065
3700041	4429	54939.740949869156	7625.0	7466.0	3004.207604899058	13696.0	2216.0	2.499922887225772	0.21487897114627363
3804304	4484	56627.0701649189	6701.2	6215.0	3496.913203892192	13186.0	2160.0	2.930117735684302	0.2346236929716332
3900762	4542	58202.72078204155	7135.0	6629.0	2550.334575000787	11060.0	3000.0	2.9020491807912063	0.20585164261296848
4000147	4607	59863.58027219772	8321.2	6847.0	4050.6813912394214	14904.0	3840.0	2.755934313168194	0.20098041581751783
4101413	4671	61514.27886104584	6126.4	6150.0	2931.0795584183275	10130.0	1332.0	2.8647852392023827	0.2195904993984536
4203311	4733	63211.72334074974	8293.2	8890.0	2657.710158931724	11990.0	3900.0	2.5560093633331546	0.1856825808031482
4303000	4796	64904.415033340454	8783.8	9090.0	2338.792176411672	11640.0	4478.0	2.603151767560446	0.21467291905473615
4400488	4859	66526.23393964767	7344.6	6801.0	2516.9085181803666	12918.0	4414.0	3.1368978719087615	0.20876810634952045
4500117	4919	68175.54535388947	5904.8	5120.0	2679.155289763299	9160.0	2108.0	2.7378329548641647	0.1610363791576475
4600409	4975	69919.50089025497	9702.8	9657.0	2569.553389642298	13416.0	5246.0	2.7389829779064767	0.166440375061633
4703570	5028	71657.2853319645	7174.0	7015.0	3333.6305200853385	12780.0	2384.0	2.7374038590720673	0.18010783799902577
4800268	5085	73323.60268449783	7832.6	7948.0	4673.538088714658	17446.0	2160.0	2.622953130315023	0.17131241831429017
4905137	5136	75127.2858376503	8622.4	6847.0	4164.224863178153	17010.0	4996.0	2.783580053508777	0.18303085746898395
5002242	5198	76932.5329246521	13349.4	10461.0	7580.860522834242	28806.0	2832.0	2.89035616543416	0.16096224498829698
5101689	5257	78640.6101346016	7633.0	7911.0	1657.5578421279904	11110.0	5410.0	2.970182616623525	0.22127040077192
5202799	5311	80331.51618862152	6709.6	6285.0	2604.7057927272067	13290.0	3308.0	2.5736870167031265	0.2283722367644069
5304236	5371	82073.23299503326	7715.8	6801.0	3099.1993876555352	14202.0	4512.0	2.707806481450892	0.18520816713599092
5400008	5430	83759.83345532417	8250.6	8738.0	2511.4268719859897	12300.0	4348.0	2.794624454246052	0.18083944018732653
5500730	5486	85562.67730760574	9343.4	8337.0	4189.76043335283	17890.0	4320.0	2.7375907181847268	0.16863963580310098
5600178	5545	87281.05332183838	7626.8	8229.0	2958.1703354156825	12240.0	1848.0	2.7470658549981977	0.15953031207201399
5701172	5606	89027.65505027771	7991.8	7493.0	2038.7391419426099	11280.0	5730.0	2.242219181902366	0.17819969923021522
5800669	5660	90751.90677905083	8364.6	7624.0	4123.309032534158	16004.0	2160.0	3.0380750141707544	0.19702021287392044
5900810	5718	92554.74115681648	9008.8	7886.0	3631.2858083910473	16742.0	5100.0	2.8883343277687508	0.16703619882300993
6005585	5777	94465.58802556992	11801.2	11168.0	4516.595295869076	18846.0	6588.0	2.8078488127637926	0.18815236982833994
6102415	5837	96147.19330024719	7276.8	7611.0	2056.0737557025745	10908.0	4350.0	2.743764710359579	0.15497822948818443
6203716	5903	97904.52831315994	8260.4	6689.0	4593.159338746165	17154.0	2160.0	3.239441928961296	0.14499835019655982
6300078	5958	99659.67819738388	11665.6	12489.0	5520.3339512508965	17888.0	3420.0	2.7367085150007737	0.1684865768100721
6404582	6011	101352.4315981865	7983.8	7489.0	1822.3202426211114	10600.0	5340.0	2.4763148837022015	0.1669823764988893
6500847	6065	102900.02432751656	9043.2	6948.0	5226.346946003489	17618.0	2832.0	2.4924505348118315	0.1627580794092023
6600222	6125	104430.339666605	7825.6	6775.0	3019.454814660716	12690.0	4620.0	2.585518913175498	0.16106196603451803
6700129	6186	106045.67943954468	11010.6	10695.0	3929.9173924029383	17420.0	5054.0	2.7509226558167326	0.16528903215280238
6801336	6243	107645.22439646721	10038.4	10293.0	2867.9196951410227	15850.0	6168.0	2.5541001670670926	0.15050057051553192
6902448	6292	109253.90359330177	9120.8	7356.0	4240.158298931774	17172.0	3480.0	2.6863276894577544	0.15517745019033818
7000255	6350	110783.66860842705	8106.0	7284.0	2058.147818900393	11740.0	5798.0	2.813710403526556	0.1668572907502886
7101370	6409	112365.17179894447	9350.6	9990.0	3492.1676235700816	13572.0	4512.0	2.5359215071992067	0.15030587305193327
7204256	6464	113922.5957865715	8383.8	7322.0	2649.0477031064074	13380.0	5470.0	2.612664064322642	0.14922635081943614
7300964	6513	115391.69335150719	7486.6	5740.0	4367.499365897047	14702.0	2160.0	2.5470591014838115	0.15632038399452508
7401655	6575	116901.90276956558	7865.8	7569.0	4368.151040327144	18242.0	2160.0	2.9554955006014456	0.1451610051646211
7500192	6637	118437.51296710968	9585.4	6210.0	6004.313342182527	23040.0	4670.0	2.7132767317962263	0.1562707693302965
7601550	6700	119988.0303645134	8547.4	7887.0	4109.201387671873	18378.0	4996.0	2.933061272029534	0.16187561367855474
7700238	6760	121602.29738235474	13416.6	12250.0	4398.2036787761435	19970.0	7848.0	2.3922029972946586	0.1820721181503386
7802359	6813	123237.59304785728	13132.2	10176.0	7576.655635715683	27468.0	5610.0	2.666388936619398	0.134618837549236
7903380	6866	124855.93103837967	11830.2	11236.0	3106.292602658889	16560.0	8208.0	2.9223002930527153	0.13794300508720528
8000284	6930	126392.6939508915	11063.8	8504.0	5690.959181016852	23778.0	6474.0	2.514652675002651	0.12789677004800115
8100612	7003	127980.77380871773	12152.2	10695.0	6031.448357475084	22920.0	4928.0	2.7701014736010707	0.14217004559783894
8200387	7067	129523.46860265732	9728.0	8644.0	4986.848570657291	18590.0	2916.0	2.5698006146075607	0.15593825871961509
8301521	7126	131109.0628247261	10725.2	9683.0	4510.392168216763	21914.0	5820.0	2.573254744875302	0.14599614552750725
8402768	7183	132658.1831498146	9856.8	9647.0	1256.2063524755795	12120.0	7680.0	2.512363412237651	0.13710075184265305
8502639	7241	134236.97391200066	11908.0	11874.0	4213.46898515806	19980.0	7620.0	2.563404933900964	0.17921528366023917
8600791	7300	135730.97200226784	11090.0	9885.0	4202.6306047522185	18616.0	6652.0	2.809400585433826	0.14282393373284016
8703666	7361	137228.84421348572	7797.6	7422.0	3038.2507832998613	13470.0	3000.0	2.789977372706051	0.15191375152528555
8802835	7424	138641.72885084152	7925.8	7770.0	1372.1818635540503	10806.0	6372.0	2.33794209627014	0.1481755908000441
8900271	7489	140089.37025928497	10955.8	11182.0	6587.024244679838	21816.0	2160.0	2.6142601774388456	0.1298106247207445
9000883	7551	141541.80120396614	9463.6	9184.0	4844.452387353325	20526.0	2108.0	2.5992478309891074	0.1435778423537988
9100311	7614	142977.2304766178	9737.2	9065.0	3906.98010119211	17362.0	2972.0	2.741990908875107	0.13189412807692222
9200648	7674	144379.49186372757	9789.8	9362.0	4929.810314133124	20068.0	3810.0	2.8283440749561595	0.16124789900691447
9301115	7734	145770.99315667152	8371.4	7676.0	2931.551890874335	15452.0	5472.0	2.5768907664033502	0.13687537623615106
9400250	7798	147164.46154236794	9551.4	8462.0	3766.3728557975896	18900.0	6146.0	2.8493632039402894	0.14139828483227543
9505029	7854	148609.54714274406	9082.8	9380.0	4157.863040874082	14910.0	1332.0	2.735746667719803	0.1512186950166194
9600030	7911	149920.47521352768	8534.0	8810.0	2598.3601666350173	13190.0	5118.0	3.0328222252802437	0.14151398431040885
9701617	7973	151282.91945266724	8012.6	7775.0	4146.908036919394	14598.0	2160.0	2.5927040624890276	0.1303255508653796
9800199	8032	152681.8728761673	10193.6	9354.0	4196.30787981795	16072.0	4860.0	2.8382539101695836	0.13387931981108922
9903440	8099	154151.5346326828	11475.4	10290.0	4430.083826646073	21186.0	6742.0	2.4101772613997876	0.12250459468230993
10000000	8162	155499.1903898716	9549.0	10020.0	3721.043252757066	16434.0	4320.0	2.8137738518387545	0.11762866354294513
