steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss
3100005	10180	41477.714200258255	2434.0	2350.0	588.6368433366479	3560.0	1500.0	8.546467110402151	1.292617293944531
3200287	10348	42956.87706208229	2672.0	2520.0	853.7082509720623	4420.0	1620.0	8.787581599373336	0.8865531392291295
3301442	10517	44403.619950056076	1940.0	1680.0	820.298048814508	3420.0	880.0	9.29652138600507	0.721313835133728
3400396	10685	45837.01987409592	1876.0	1960.0	795.9229443440698	2740.0	560.0	9.218731900555136	1.034241113430229
3500450	10858	47285.45861339569	2392.0	2360.0	843.1791690448188	3840.0	760.0	9.564971686092584	1.1227611052645714
3600004	11037	48693.196846961975	632.0	610.0	158.380694670924	840.0	460.0	9.70140903903682	1.1347075911150235
3700162	11214	50183.850830078125	4274.0	4300.0	1073.4803211982976	5960.0	2520.0	10.147874287498704	0.9951253702345909
3800135	11389	51668.307943344116	3662.0	3930.0	1597.733116359272	6800.0	1340.0	10.091958010173924	1.2506453052520805
3901351	11557	53151.61587309837	1818.0	1940.0	537.5210590189829	2380.0	880.0	9.805220546463193	1.2615390802011757
4000794	11717	54630.59617996216	3486.0	3320.0	803.5504547527388	5060.0	2380.0	10.753052361768685	1.033300635005597
4100196	11882	56090.815259456635	2662.0	2610.0	798.1896182403443	4040.0	1380.0	10.871393877074617	1.0937603115428838
4200621	12061	57556.82767486572	1942.0	1890.0	851.8972290651549	3520.0	840.0	11.118599316191549	0.9981387183906215
4300211	12232	59047.19182562828	3716.0	3860.0	804.9734295131873	4780.0	2220.0	9.77483957003149	1.114645575991377
4400245	12392	60582.523883104324	4792.0	4610.0	1196.4465907195543	7000.0	3320.0	10.969218936358056	1.118273696839267
4500038	12550	62143.68186378479	5572.0	5830.0	957.9700760810155	7420.0	4200.0	12.185445872087985	1.204245864839372
4600012	12711	63682.48495769501	4014.0	4060.0	712.182872894627	5300.0	3160.0	11.893920277380957	1.5259367023070538
4700093	12886	65240.577312231064	5758.0	6470.0	1407.328438330347	7680.0	3560.0	12.516534797217309	1.2254764517489016
4800466	13051	66781.75879096985	3978.0	3720.0	1500.2355370629862	6300.0	1380.0	12.75745168704098	1.1491386802071726
4901053	13209	68332.38572597504	3158.0	3550.0	1135.3883329798077	5100.0	1460.0	11.132526653513112	1.1195135669392347
5000911	13373	69899.68631792068	5030.0	4860.0	1219.4807638225923	7780.0	3560.0	13.12438043976552	1.1273552792310442
5100009	13544	71363.26679325104	1132.0	1060.0	301.72835465033774	1580.0	680.0	13.248296357594725	1.1860912687735419
5200710	13722	72891.31424736977	2872.0	3140.0	1172.2419166328727	4660.0	1200.0	12.517056042212252	1.1682371149471955
5300096	13885	74444.2896091938	4526.0	4270.0	965.5879038181869	6260.0	3040.0	13.16117702534639	1.2043945907734732
5400034	14047	76033.46866607666	5348.0	5130.0	793.2044713271184	6640.0	4460.0	13.342557338734593	1.0901654212337868
5500072	14224	77568.13191366196	3056.0	3000.0	955.0241416378494	4600.0	1200.0	12.951255962282577	1.3923932875210876
5600382	14409	79050.69585466385	750.0	470.0	709.7573920400939	2400.0	180.0	13.016695771434547	1.947861700998946
5700216	14601	80618.55819106102	4382.0	4690.0	1032.4706075988581	5500.0	2340.0	13.376248877479378	1.5810810819366983
5800991	14794	82178.78353762627	3004.0	3100.0	991.6450978046531	4460.0	1380.0	13.207537181169108	1.465154964547993
5900844	14985	83757.42289066315	4612.0	5010.0	1333.5066554014645	6320.0	2520.0	13.560027440365545	1.5387542643054264
6000213	15168	85203.54158306122	226.0	230.0	50.81557066709201	300.0	140.0	13.198515919182382	1.4665802544327775
6100300	15377	86775.35195994377	4060.0	4010.0	782.1338333899981	5280.0	2880.0	13.495351024481481	1.948819471684442
6200027	15584	88279.84306383133	1724.0	1520.0	743.3139010912923	2780.0	880.0	14.513597297246369	1.7125806532993881
6300187	15806	89849.84028553963	3376.0	3190.0	768.0162035327697	5160.0	2540.0	13.937484412942123	1.742655559133248
6400267	16015	91421.54542422295	4706.0	4860.0	1182.8045767017757	6540.0	2420.0	14.642745481655822	1.5530560250714123
6500593	16209	93014.2317147255	5030.0	5470.0	944.8456664097758	6260.0	3100.0	13.909560218768018	1.7243077091190422
6600251	16396	94583.84921360016	4062.0	4080.0	1142.684947345019	5760.0	1820.0	14.933455708398936	1.5326845547296013
6700063	16601	96129.56790113449	3760.0	3850.0	1372.8478106152593	6020.0	1820.0	14.769560310671952	1.4816929995079762
6800130	16814	97699.75489473343	4636.0	4450.0	1488.9160859870885	6900.0	1760.0	14.233254355600005	1.9844620763449514
6900198	17018	99222.45630025864	2216.0	2130.0	863.5225017977882	3760.0	1320.0	16.62531849295508	1.8767334131591396
7000188	17248	100762.46507740021	3314.0	3590.0	1669.1994088983697	5080.0	440.0	15.991427203778574	1.8905176986879342
7100703	17446	102316.99254894257	2636.0	2740.0	1223.4668410345705	5060.0	600.0	15.566489377366256	1.9334951663452011
7200069	17655	103882.41325044632	4566.0	4830.0	1159.6953622970705	5880.0	2220.0	15.922751232100735	1.7603928802220226
7300717	17845	105429.10251140594	3284.0	3170.0	1370.5084214747947	5400.0	1300.0	15.978814192603423	1.443440969137898
7400071	18035	106973.5153927803	3854.0	4240.0	1472.7766670853769	5900.0	1060.0	15.781734956020976	1.6264145974657502
7500555	18233	108531.02119636536	4566.0	4450.0	1393.191380328712	6360.0	3000.0	15.264003322811206	1.9977165440258777
7600649	18429	110072.78186964989	3240.0	3760.0	1763.0024894417415	5420.0	760.0	14.883741800364346	1.4981258851038672
7700036	18642	111572.32326889038	2738.0	2850.0	891.4133596585692	4240.0	1600.0	16.239678411410804	1.5299670069776368
7800024	18845	113101.9250676632	3234.0	3480.0	1206.6869243235103	4740.0	1040.0	15.628847892552937	2.040666188755736
7900211	19048	114667.2954006195	5232.0	5630.0	954.903136448928	6040.0	3180.0	13.660674989385177	1.5103835789871267
8000359	19242	116193.43791174889	3214.0	2790.0	1064.1658183238592	5020.0	1740.0	15.93165096548239	1.9069945002147384
8100080	19424	117733.17002034187	5176.0	5120.0	1092.87795394647	6780.0	3880.0	14.620715757207725	1.5206138269969534
8200075	19598	119273.71088218689	4718.0	4740.0	1532.998514169027	7180.0	1740.0	15.272169358883549	1.5863858285385346
8300638	19773	120739.28593945503	5074.0	5030.0	1652.6356054631174	7740.0	2240.0	16.05597919490738	1.9102683610714644
8400427	19960	122184.73645997047	4056.0	3820.0	1285.5366367569789	6480.0	2340.0	15.49789214082511	1.7560118355169567
8500064	20153	123658.3005888462	5504.0	5500.0	1162.785926605199	7320.0	3480.0	15.427946434307973	2.1014434845814063
8600140	20340	125059.08482480049	1960.0	1590.0	998.4432326822035	3540.0	580.0	11.926123121481682	1.7014927718198511
8700055	20539	126451.15978240967	2200.0	2580.0	949.5730034541256	3540.0	620.0	15.322775346174087	1.7511388884234889
8800460	20730	127903.47952222824	4886.0	4810.0	810.2153348887497	6280.0	3840.0	15.137998342422422	1.3866468468396338
8900009	20939	129365.60563325882	5358.0	5270.0	1143.8900491063137	7020.0	3700.0	14.281774833730555	1.5431244334454892
9000165	21156	130920.20338010788	3420.0	3230.0	1219.8360545581525	5920.0	1780.0	15.695945201566706	1.9726495431148408
9100535	21365	132571.64745116234	1872.0	1920.0	999.5198847446708	4040.0	620.0	15.213173275209588	1.6283109214413518
9200368	21581	134186.18166160583	4094.0	4050.0	1375.0814117312796	6220.0	1700.0	16.134300396075187	1.5712066681191885
9300356	21784	135587.3326330185	4452.0	4320.0	1297.2860560073523	6000.0	1640.0	14.5156389224582	1.974591451807598
9400100	21981	136875.66252160072	4750.0	4630.0	1290.3143458518591	6940.0	2820.0	16.082080187369403	1.4872935515829548
9500163	22187	138113.3073489666	5004.0	5550.0	1132.5016556279288	5900.0	2460.0	14.802478795963612	2.27599598073317
9600358	22388	139285.01711130142	2720.0	2680.0	984.4118379350517	3940.0	1540.0	15.36912144714882	2.115564570070327
9700431	22594	140473.3831911087	4894.0	4930.0	1075.8376581374473	6880.0	2920.0	15.375598241222649	1.797258808915768
9800121	22793	141617.48779535294	3530.0	3690.0	878.6985325531796	4760.0	2340.0	16.431519528911167	1.6608262672547984
9900142	22985	142771.19254922867	3642.0	3130.0	1075.7715577409754	5500.0	2520.0	16.341508079438118	2.2782894062458863
10000000	23193	143941.1010942459	4178.0	4110.0	955.9846581753635	5520.0	2260.0	15.084701784924393	1.7830123908512892
