steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss
8000816	47879	97341.922270298	204.7	150.0	123.153066457063	387.0	91.0	7.904309503259768	2.0235287975416476
8100159	48200	98616.70129919052	158.0	95.0	125.7934815481311	349.0	51.0	6.4336662550757815	2.1336494988325727
8200177	48577	99929.03207397461	318.1	355.0	83.99265840933163	401.0	162.0	8.862125239705518	2.0808494201568273
8300044	48939	101247.95867085457	291.4	318.0	108.80073529163303	428.0	89.0	10.376850253465582	1.7555566404396952
8400037	49336	102549.60983324051	293.8	322.5	133.8347239446226	416.0	56.0	6.266206364820992	1.845897469488947
8500812	49721	103852.55737662315	333.2	352.0	103.6948514740352	419.0	64.0	9.944771421304274	2.2158365549551147
8600113	50061	105130.75685882568	258.5	328.0	155.92822422868514	421.0	60.0	6.255559302367637	2.002401739541792
8700474	50409	106424.8342204094	276.9	353.0	132.93477933014955	417.0	92.0	7.435723168183627	1.9114913458141887
8800639	50787	107712.56270098686	345.2	366.0	64.68522070595243	412.0	214.0	9.352420128036055	2.4440396916110196
8900040	51142	108985.83745980263	308.0	369.5	124.25243123040558	417.0	46.0	9.035027936734702	1.9761000210521869
9000553	51501	110276.96837353706	317.1	366.5	109.73650258687854	410.0	76.0	7.951691425815873	1.9457755349318977
9100029	51845	111556.26506114006	333.9	347.5	78.89437383123224	420.0	210.0	10.92977477593766	1.8966822476222893
9200053	52184	112800.01351547241	333.1	376.0	112.47167544665535	443.0	106.0	9.48004347415169	1.8932738333372017
9300068	52545	113994.37451839447	305.9	362.0	113.79362411351916	409.0	86.0	7.693132818689737	1.8872981739206534
9400059	52912	115185.73011398315	313.5	378.0	124.3661708200604	420.0	111.0	9.412066837339065	2.166950826350536
9500334	53271	116364.65325379372	226.9	208.0	147.13972950906222	429.0	67.0	6.503359278764603	1.962380619499198
9600054	53645	117550.62003231049	348.2	360.5	60.88933495375944	403.0	189.0	9.547491860534487	1.7194678896523046
9700283	54016	118733.1461994648	359.1	387.5	52.85714500214496	422.0	279.0	9.183325357866519	2.0159487624308188
9800223	54369	119898.49614906311	315.5	353.5	89.14563614919378	421.0	165.0	10.034748429852792	2.0654418045237577
9900072	54726	121042.4500823021	250.4	278.0	145.9948248702292	421.0	39.0	7.6966801518131485	2.13138614199251
10000000	55080	122189.4084391594	322.8	376.0	103.15231456443428	411.0	149.0	7.079594095269029	1.8989193601273036
