steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss
3200762	11621	43248.56657099724	3909.0	3570.0	1489.4327779393066	6700.0	2180.0	5.7907185244976915	0.7030320796547416
3300411	11811	44710.35840463638	3157.0	2400.0	1979.8206989523067	6750.0	1440.0	5.912674600503901	0.8242873987737555
3400743	11988	46162.03403329849	1960.0	1805.0	741.1252705627212	3590.0	1040.0	5.803702917453822	0.9419919188488691
3501413	12174	47619.004462480545	1780.0	1280.0	1128.026792432008	3900.0	500.0	5.539078557487919	0.7868440037365112
3602020	12337	49139.188737392426	2337.0	2300.0	703.45259652343	3910.0	1340.0	6.051867028474267	0.8927925422758468
3700586	12511	50595.06967973709	1754.0	1750.0	336.26048104276407	2220.0	1300.0	6.232545907671694	0.9118541387064386
3800837	12669	52111.617260456085	3714.0	2900.0	2072.632250169924	8190.0	2020.0	6.479972984827258	1.0978535916801009
3900049	12833	53602.23319935799	2402.0	2220.0	858.7044505144557	4340.0	1560.0	6.712489440028662	1.0613477318947786
4000053	12990	55094.78205037117	2269.0	1900.0	934.6472893854427	4490.0	1400.0	6.773303547511787	1.0517825617510455
4100322	13145	56664.599533081055	3136.0	3170.0	842.103187131944	4040.0	1840.0	6.935371050805006	1.0593019015942504
4200066	13313	58186.2749607563	3561.0	3160.0	1404.694114587071	6740.0	1400.0	7.412140919072122	1.0914065291756723
4300923	13474	59726.575399160385	4221.0	4520.0	1907.1936917308053	6820.0	1020.0	7.167323204988845	1.1072782930525726
4400068	13635	61210.20604300499	1390.0	1270.0	632.2622521988447	2580.0	680.0	6.8916924418316965	0.9339402067606192
4500226	13802	62748.08850979805	3483.0	3250.0	1888.5623573972287	7510.0	1180.0	7.210763230830382	1.0739679466369438
4600178	13968	64323.47075867653	4478.0	4060.0	1574.6237645863218	8610.0	3040.0	7.0636448224813115	1.262058096934637
4700426	14130	65925.44657206535	5685.0	4675.0	3238.971887634854	11920.0	2800.0	7.1107970782573755	1.2208530388191345
4800370	14290	67519.85427379608	4178.0	4130.0	1473.686232245898	7170.0	1940.0	7.541265929852738	1.3974405578661035
4900071	14473	69056.50188732147	2520.0	2280.0	850.9341272324721	3680.0	1340.0	7.22908491978728	1.2666990527565996
5000187	14645	70565.51511764526	1600.0	1280.0	829.5648122827882	3020.0	680.0	7.469886587249151	1.2781593319470448
5100096	14824	72066.44033384323	710.0	720.0	364.3258614665357	1200.0	160.0	7.628945658736969	1.2062473856330698
5201058	15000	73634.19135141373	1932.0	1760.0	819.2788156529972	3560.0	920.0	7.4520106106116915	1.2940234663403076
5300363	15165	75165.34801054001	1686.0	1570.0	789.9957805794493	3300.0	820.0	7.335831694030107	1.179716759563734
5400711	15328	76740.53751897812	3444.0	2800.0	1794.7714184386948	7290.0	1040.0	7.562793748647056	1.1248769105431393
5500328	15496	78409.38861131668	4474.0	4255.0	1534.573411588887	7750.0	2700.0	8.100052145940127	1.1637981968313191
5600460	15667	80030.95067882538	4127.0	3810.0	1230.3843121381042	5870.0	2420.0	7.971390181638388	1.0449338567007025
5700342	15838	81615.73358869553	2174.0	2040.0	718.5200839998218	3900.0	1360.0	8.417074713257431	1.3169058223237735
5800150	16001	83135.99886989594	698.0	680.0	342.2085134339394	1240.0	160.0	7.119812168811283	1.2677099319262983
5900062	16173	84696.79777884483	2202.0	2390.0	759.7338715336808	3360.0	800.0	7.781838260043449	1.2780315909937694
6000905	16350	86257.70978355408	1462.0	1290.0	729.2279021906206	2800.0	560.0	7.546252710863037	1.4544494252372726
6100123	16514	87864.80159044266	4857.0	4150.0	2277.508629084763	9500.0	2100.0	8.899987406890718	1.0765680532353938
6200573	16690	89487.4094760418	3445.0	3340.0	1336.02436770858	6180.0	1880.0	8.577942975962925	1.2631619036217498
6300238	16855	91132.16764426231	6653.0	6480.0	1894.5421610510546	9410.0	3040.0	8.599584829466975	1.3038098241544822
6400389	17028	92687.23149394989	1460.0	1430.0	291.35697844549543	1920.0	1020.0	7.728274655186905	1.2916451872538037
6501562	17196	94360.4034576416	6585.0	5880.0	2670.6272671415604	12640.0	3800.0	8.830757003400624	1.219292425490091
6600100	17364	95976.54828214645	5286.0	4380.0	1983.2868341888086	8890.0	3500.0	8.7762753118507	1.4173907828116825
6701118	17542	97574.02749419212	3970.0	3710.0	2416.9034366772335	8420.0	1300.0	9.550740069370958	1.5593562787523885
6800065	17711	99099.09955406189	3167.0	3010.0	1489.9220710418979	6990.0	1440.0	8.308895456136643	1.2531705884981097
6900508	17897	100530.86518454552	1796.0	1600.0	963.6873628585846	3880.0	920.0	8.91394120804762	1.2729244867625118
7000046	18062	101929.12397503853	1884.0	1660.0	732.7755454434871	3540.0	940.0	8.570859135542285	1.3353075450126823
7100102	18241	103328.30465483665	1903.0	1490.0	860.9045630420753	3400.0	980.0	9.38495872153714	1.2606046465430591
7200494	18416	104722.79947137833	1168.0	1150.0	366.8726694039167	1780.0	680.0	8.296278050791047	1.3750551587985846
7300479	18576	106172.2127020359	7040.0	5290.0	4355.3823661712595	13760.0	2780.0	9.129060809179297	1.4098854473816596
7400374	18744	107598.94848942757	3686.0	4030.0	1384.3345774133586	5690.0	1520.0	8.817545763277959	1.4197293365155235
7500132	18909	108987.22890305519	3193.0	3160.0	1645.3979592926582	5400.0	1100.0	8.79306073101051	1.4843803502773831
7600650	19088	110400.50944566727	6263.0	5675.0	2611.568494219518	12710.0	3640.0	9.312972976079289	1.3201791087958747
7700314	19256	111736.88727784157	2253.0	1710.0	1200.4633364756385	4790.0	1240.0	8.116391259924574	1.4761681331044874
7800855	19423	113120.81762242317	3688.0	3150.0	1926.3886766001647	7760.0	1600.0	8.69317506186034	1.3294995735711406
7900135	19597	114508.87348628044	5082.0	5220.0	1223.7447083077054	6580.0	3000.0	9.047038658399408	1.1565573657661445
8000245	19750	115897.14346051216	4594.0	4300.0	1152.4678833799328	7400.0	3260.0	9.144339815362162	1.3824732779330806
8100251	19924	117215.38924646378	3624.0	3400.0	2134.0530036112555	7120.0	920.0	8.394620974742303	1.3605590790232418
8200236	20105	118548.69225263596	4068.0	3720.0	1749.1318481527405	8170.0	2020.0	9.121695365763607	1.2479495296491516
8300176	20263	119846.66783738136	5069.0	4140.0	2168.980559310449	8650.0	3160.0	9.018196721322987	1.1597591802957372
8400011	20420	121150.8735294342	4548.0	3900.0	2023.3624380114295	8720.0	1780.0	8.923832850120629	1.1218911657679094
8500355	20587	122477.3228597641	5301.0	5140.0	1508.6892766018234	8010.0	3540.0	9.391286377596153	1.4514609039641377
8600073	20752	123695.85358023643	532.0	440.0	314.28225106316984	1140.0	180.0	8.503323943632447	1.3275123138845515
8700101	20924	125004.76455259323	5215.0	4550.0	3170.0446894852025	12440.0	1560.0	9.888962127645502	1.389707297468306
8800482	21098	126279.14598178864	4268.0	4490.0	2504.3375704298865	8130.0	1240.0	9.294389579921601	1.3788458367063556
8900018	21266	127545.27620148659	3415.0	3450.0	1392.6174396916524	5990.0	1560.0	9.098528957326137	1.4829999913232066
9000116	21441	128831.00582504272	4066.0	4180.0	974.0659343414308	5340.0	2840.0	9.010612873809595	1.4822733104796597
9100230	21605	130112.5816860199	3632.0	3390.0	1019.0714727960285	5340.0	2360.0	9.396262740740099	1.443569110444255
9200172	21764	131380.5634253025	4039.0	3910.0	1883.3802354041818	7820.0	1800.0	9.043823073624882	1.332780382878262
9300546	21912	132653.07803416252	8779.0	7600.0	4611.6915431204725	16480.0	3440.0	9.324136620770412	1.5405910381084238
9400283	22078	133838.19493341446	1814.0	1800.0	711.6834502314448	2660.0	540.0	8.262510842776255	1.162995677826803
9501036	22227	135098.67681884766	7087.0	7300.0	1279.4447580450235	9360.0	4860.0	9.320260626404659	1.2374836056821772
9600712	22398	136319.06228923798	5206.0	5445.0	2065.683637174117	9100.0	1960.0	9.018912857735831	1.4934084464752342
9700048	22570	137555.98528170586	6799.0	6690.0	2630.8403811541116	12360.0	3900.0	9.60244728106016	1.4947973795851517
9800254	22746	138739.80512666702	2595.0	2580.0	1731.6738851309285	5530.0	400.0	8.274252428408833	1.2700221934821954
9900474	22907	139960.28262376785	4136.0	3860.0	1552.848279059412	7680.0	2480.0	9.311729103169649	1.4821171415087528
10000000	23070	141153.82443380356	1930.0	1800.0	679.8202376772521	3500.0	1140.0	9.548493205023211	1.433804807449649
